売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-09-17,名古屋,鈴木,30,1004724,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1212,杉野興業,5,11750,1850,2350
2025-09-18,名古屋,佐藤,30,1004727,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1022,首藤商事,23,10580,1610,460
2025-09-18,名古屋,小林,30,1004730,16805009,いため鍋28cm,鍋,いため鍋,28cm,1153,米谷サービス,1,645,65,645
2025-09-20,名古屋,高橋,30,1004745,15305001,鉄玉子,その他,鉄玉子,,1136,前川サービス,31,13640,2945,440
2025-09-20,名古屋,佐藤,30,1004748,1905148,タマゴヤキ,フライパン,タマゴヤキ,,1154,加納企画,5,8100,1665,1620
2025-09-21,名古屋,佐藤,30,1004766,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1002,水野商事,34,28900,4760,850
2025-09-21,名古屋,渡辺,30,1004775,2305218,PPいため鍋28cm,鍋,PPいため鍋,28cm,1002,水野商事,7,6188,1043,884
2025-09-21,名古屋,佐藤,30,1004799,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,7,4060,350,580
2025-09-21,名古屋,渡辺,30,1004817,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1022,首藤商事,4,3480,640,870
2025-09-21,名古屋,鈴木,30,1004838,605001,SSテンプラバットM,その他,SSテンプラバットM,,1022,首藤商事,5,3900,1800,780
2025-09-22,名古屋,山本,30,1004901,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1105,白鳥食堂,6,5400,630,900
2025-09-22,名古屋,鈴木,30,1004904,2805014,N玉子焼中,フライパン,N玉子焼中,,1105,白鳥食堂,8,5688,848,711
2025-09-22,名古屋,加藤,30,1004913,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1175,小宮サービス,23,17066,2576,742
2025-09-22,名古屋,田中,30,1004934,2805014,N玉子焼中,フライパン,N玉子焼中,,1407,田上企画,7,4977,742,711
2025-09-24,名古屋,高橋,30,1004937,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1022,首藤商事,4,5200,880,1300
2025-09-24,名古屋,山本,30,1004946,1905150,フライパン26cm,フライパン,フライパン,26cm,1153,米谷サービス,6,11676,2172,1946
2025-09-27,名古屋,鈴木,30,1005009,805095,返軽玉子焼,フライパン,返軽玉子焼,,1154,加納企画,5,8250,1500,1650
2025-09-28,名古屋,小林,30,1005024,2305061,Pオイルポット1.6L,ポット,Pオイルポット,1.6L,1002,水野商事,8,7992,1272,999
2025-09-28,名古屋,佐藤,30,1005030,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,33,11715,1980,355
2025-09-28,名古屋,山本,30,1005066,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1002,水野商事,42,33600,5880,800
2025-09-28,名古屋,渡辺,30,1005087,2305640,P鉄製いため鍋28cm,鍋,P鉄製いため鍋,28cm,1002,水野商事,6,7800,1326,1300
2025-09-28,名古屋,佐藤,30,1005099,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1017,沢田工業,5,5750,2450,1150
2025-09-28,名古屋,佐藤,30,1005132,805089,SP目玉焼,フライパン,SP目玉焼,,1024,蒼井食堂,7,7560,1512,1080
2025-09-28,名古屋,高橋,30,1005135,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1024,蒼井食堂,5,11750,1850,2350
2025-09-28,名古屋,加藤,30,1005144,805096,SP玉子焼中,フライパン,SP玉子焼中,,1153,米谷サービス,6,6900,1392,1150
2025-09-28,名古屋,山本,30,1005153,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1182,薬師丸本舗,4,5600,848,1400
2025-09-28,名古屋,佐藤,30,1005156,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1182,薬師丸本舗,4,4600,1960,1150
2025-09-28,名古屋,田中,30,1005189,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1212,杉野興業,4,3600,800,900
2025-09-29,名古屋,山本,30,1005195,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1402,井沢商事,13,11700,1365,900
2025-09-29,名古屋,佐藤,30,1005201,2805012,Nいため鍋20cm,鍋,Nいため鍋,20cm,1407,田上企画,6,4452,672,742
2025-09-30,名古屋,佐藤,30,1005210,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1093,山川事務所,13,6240,1170,480
