売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-10-01,大阪,鈴木,31,1005318,605001,SSテンプラバットM,その他,SSテンプラバットM,,1024,蒼井食堂,6,4680,2160,780
2025-10-01,大阪,鈴木,31,1005342,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1024,蒼井食堂,4,9400,1480,2350
2025-10-01,大阪,佐藤,31,1005348,1905158,フライパン28cm,フライパン,フライパン,28cm,1024,蒼井食堂,5,8125,1475,1625
2025-10-01,大阪,高橋,31,1005351,16805009,いため鍋28cm,鍋,いため鍋,28cm,1024,蒼井食堂,23,14835,2185,645
2025-10-01,大阪,鈴木,31,1005357,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1024,蒼井食堂,7,9800,1484,1400
2025-10-01,大阪,中村,31,1005372,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1153,米谷サービス,5,4500,1000,900
2025-10-01,大阪,佐藤,31,1005381,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1182,薬師丸本舗,5,1800,325,360
2025-10-01,大阪,佐藤,31,1005387,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1193,相馬事務所,4,9400,1480,2350
2025-10-01,大阪,小林,31,1005390,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1195,木田本舗,63,22050,3465,350
2025-10-01,大阪,田中,31,1005396,1905150,フライパン26cm,フライパン,フライパン,26cm,1193,相馬事務所,4,7784,1448,1946
2025-10-01,大阪,渡辺,31,1005408,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1212,杉野興業,6,6900,2940,1150
2025-10-01,大阪,渡辺,31,1005411,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1212,杉野興業,5,3325,650,665
2025-10-01,大阪,田中,31,1005414,1905158,フライパン28cm,フライパン,フライパン,28cm,1210,池本工業,4,6500,1180,1625
2025-10-01,大阪,渡辺,31,1005423,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1210,池本工業,5,4500,1000,900
2025-10-01,大阪,佐藤,31,1005429,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1208,藤井興業,6,8400,1272,1400
2025-10-04,大阪,鈴木,31,1005456,16805010,玉子焼,フライパン,玉子焼,,1022,首藤商事,23,11500,1840,500
2025-10-07,大阪,佐藤,31,1005480,2305031,Pフライパン22cm,フライパン,Pフライパン,22cm,1154,加納企画,5,3600,800,720
2025-10-07,大阪,渡辺,31,1005483,2305028,Pいため鍋28cm,鍋,Pいため鍋,28cm,1154,加納企画,4,5000,1160,1250
2025-10-07,大阪,田中,31,1005486,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1154,加納企画,5,3975,965,795
2025-10-07,大阪,鈴木,31,1005489,2305206,Pフライパン20cm,フライパン,Pフライパン,20cm,1154,加納企画,6,3990,870,665
2025-10-07,大阪,鈴木,31,1005495,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1205,川島食堂,4,5280,2640,1320
2025-10-08,大阪,佐藤,31,1005504,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1002,水野商事,7,3703,553,529
2025-10-08,大阪,伊藤,31,1005522,605001,SSテンプラバットM,その他,SSテンプラバットM,,1002,水野商事,5,2600,500,520
2025-10-08,大阪,伊藤,31,1005534,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,32,11488,1920,359
2025-10-08,大阪,高橋,31,1005540,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1002,水野商事,35,28000,4900,800
2025-10-08,大阪,鈴木,31,1005543,2305061,Pオイルポット1.6L,ポット,Pオイルポット,1.6L,1002,水野商事,7,6993,1113,999
2025-10-08,大阪,佐藤,31,1005546,2305218,PPいため鍋28cm,鍋,PPいため鍋,28cm,1002,水野商事,11,9724,1639,884
2025-10-08,大阪,佐藤,31,1005576,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1017,沢田工業,5,9850,1850,1970
2025-10-08,大阪,鈴木,31,1005603,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1023,寺田企画,5,4350,800,870
2025-10-08,大阪,加藤,31,1005612,16805010,玉子焼,フライパン,玉子焼,,1024,蒼井食堂,23,11500,1840,500
2025-10-08,大阪,高橋,31,1005624,2305010,Pフライパン24cm,フライパン,Pフライパン,24cm,1153,米谷サービス,4,5500,1000,1375
2025-10-08,大阪,伊藤,31,1005633,2305219,P玉子焼き,フライパン,P玉子焼き,,1193,相馬事務所,5,1600,295,320
2025-10-08,大阪,高橋,31,1005636,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1193,相馬事務所,5,4350,800,870
2025-10-08,大阪,田中,31,1005642,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1193,相馬事務所,5,3675,665,735
2025-10-08,大阪,高橋,31,1005651,1305006,フライパンカバーセット,フライパン,フライパンカバーセット,,1210,池本工業,23,8970,1150,390
2025-10-08,大阪,渡辺,31,1005672,1905149,フライパン24cm,フライパン,フライパン,24cm,1212,杉野興業,6,10920,2010,1820
2025-10-08,大阪,佐藤,31,1005681,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1212,杉野興業,6,8400,1272,1400
2025-10-10,大阪,鈴木,31,1005693,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1017,沢田工業,4,3600,800,900
2025-10-10,大阪,山本,31,1005702,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1153,米谷サービス,4,8600,1400,2150
2025-10-10,大阪,高橋,31,1005705,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1182,薬師丸本舗,5,3675,665,735
2025-10-10,大阪,高橋,31,1005708,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1154,加納企画,50,123750,27500,2475
2025-10-10,大阪,伊藤,31,1005723,1905152,イタメナベ28cm,鍋,イタメナベ,28cm,1154,加納企画,5,12600,3360,2520
2025-10-12,大阪,高橋,31,1005732,805094,返軽炒めパン22cm,フライパン,返軽炒めパン,22cm,1019,小杉本舗,7,12096,2016,1728
2025-10-12,大阪,高橋,31,1005735,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1093,山川事務所,23,11040,2070,480
2025-10-12,大阪,佐藤,31,1005738,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1093,山川事務所,13,6240,650,480
2025-10-14,大阪,田中,31,1005762,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1002,水野商事,12,8688,1464,724
2025-10-14,大阪,中村,31,1005765,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,27,9585,1620,355
2025-10-14,大阪,伊藤,31,1005768,2305061,Pオイルポット1.6L,ポット,Pオイルポット,1.6L,1002,水野商事,12,11988,1908,999
2025-10-14,大阪,佐藤,31,1005771,605001,SSテンプラバットM,その他,SSテンプラバットM,,1002,水野商事,6,3120,600,520
2025-10-14,大阪,高橋,31,1005780,2305218,PPいため鍋28cm,鍋,PPいため鍋,28cm,1002,水野商事,8,7072,1192,884
2025-10-14,大阪,山本,31,1005783,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1002,水野商事,31,24800,4340,800
2025-10-14,大阪,佐藤,31,1005798,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1002,水野商事,4,2116,316,529
2025-10-14,大阪,高橋,31,1005801,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1002,水野商事,57,48450,7980,850
2025-10-14,大阪,伊藤,31,1005810,805097,SPいため鍋28cm,鍋,SPいため鍋,28cm,1017,沢田工業,8,14000,2336,1750
2025-10-14,大阪,佐藤,31,1005834,10705005,テンプラナベ24cmF,鍋,テンプラナベ,24cmF,1022,首藤商事,4,10240,1840,2560
2025-10-14,大阪,山本,31,1005837,1905149,フライパン24cm,フライパン,フライパン,24cm,1022,首藤商事,4,7280,1340,1820
2025-10-14,大阪,田中,31,1005846,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1022,首藤商事,4,3480,640,870
2025-10-14,大阪,鈴木,31,1005855,2305219,P玉子焼き,フライパン,P玉子焼き,,1024,蒼井食堂,6,1920,354,320
2025-10-14,大阪,伊藤,31,1005870,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1153,米谷サービス,6,5220,960,870
2025-10-14,大阪,佐藤,31,1005897,15305001,鉄玉子,その他,鉄玉子,,1193,相馬事務所,5,2200,475,440
2025-10-14,大阪,高橋,31,1005909,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1212,杉野興業,6,5220,960,870
2025-10-14,大阪,山本,31,1005921,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1210,池本工業,5,12400,1600,2480
2025-10-15,大阪,鈴木,31,1005930,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1105,白鳥食堂,7,6300,735,900
2025-10-17,大阪,鈴木,31,1005978,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1024,蒼井食堂,5,4500,1000,900
2025-10-17,大阪,佐藤,31,1005984,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1022,首藤商事,4,9920,1280,2480
2025-10-17,大阪,伊藤,31,1006005,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1208,藤井興業,10,23500,3700,2350
2025-10-17,大阪,鈴木,31,1006011,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1212,杉野興業,5,11750,1850,2350
2025-10-18,大阪,田中,31,1006014,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1022,首藤商事,23,10580,1610,460
2025-10-21,大阪,佐藤,31,1006041,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,60,21300,3600,355
2025-10-21,大阪,山本,31,1006074,2305218,PPいため鍋28cm,鍋,PPいため鍋,28cm,1002,水野商事,7,6188,1043,884
2025-10-21,大阪,中村,31,1006077,2305219,P玉子焼き,フライパン,P玉子焼き,,1002,水野商事,39,12246,2067,314
2025-10-21,大阪,高橋,31,1006080,2305641,P鉄製深型フライパン24cm,フライパン,P鉄製深型フライパン,24cm,1002,水野商事,4,4720,804,1180
2025-10-21,大阪,田中,31,1006089,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1017,沢田工業,6,7800,1320,1300
2025-10-21,大阪,佐藤,31,1006095,1905149,フライパン24cm,フライパン,フライパン,24cm,1022,首藤商事,4,7280,1340,1820
2025-10-21,大阪,渡辺,31,1006104,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1022,首藤商事,23,10580,1610,460
2025-10-21,大阪,佐藤,31,1006110,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1022,首藤商事,4,3480,640,870
2025-10-21,大阪,田中,31,1006113,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1022,首藤商事,4,3600,800,900
2025-10-21,大阪,中村,31,1006134,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1024,蒼井食堂,6,4410,798,735
2025-10-21,大阪,田中,31,1006140,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1024,蒼井食堂,4,8600,1400,2150
2025-10-21,大阪,佐藤,31,1006143,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1024,蒼井食堂,4,9400,1480,2350
2025-10-21,大阪,山本,31,1006149,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1182,薬師丸本舗,5,3675,665,735
2025-10-21,大阪,鈴木,31,1006158,605001,SSテンプラバットM,その他,SSテンプラバットM,,1210,池本工業,4,3120,1440,780
2025-10-21,大阪,中村,31,1006164,1905150,フライパン26cm,フライパン,フライパン,26cm,1208,藤井興業,5,9730,1810,1946
2025-10-22,大阪,佐藤,31,1006179,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,2,2100,356,1050
2025-10-22,大阪,鈴木,31,1006197,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1175,小宮サービス,23,17066,2576,742
2025-10-22,大阪,高橋,31,1006200,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1329,野口学園,13,9945,1495,765
2025-10-24,大阪,佐藤,31,1006221,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1022,首藤商事,4,5200,880,1300
2025-10-24,大阪,鈴木,31,1006227,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1153,米谷サービス,5,7900,1420,1580
2025-10-25,大阪,佐藤,31,1006239,16805009,いため鍋28cm,鍋,いため鍋,28cm,1022,首藤商事,23,14835,1495,645
2025-10-26,大阪,鈴木,31,1006251,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1093,山川事務所,13,6240,650,480
2025-10-26,大阪,山本,31,1006260,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1212,杉野興業,43,19780,3010,460
2025-10-27,大阪,中村,31,1006263,15305001,鉄玉子,その他,鉄玉子,,1136,前川サービス,2,880,190,440
2025-10-27,大阪,鈴木,31,1006266,2305633,Pプラチナフライパン26cm,フライパン,Pプラチナフライパン,26cm,1154,加納企画,5,7250,1550,1450
2025-10-27,大阪,伊藤,31,1006278,2305636,Pプラチナミニフライパン18cm,フライパン,Pプラチナミニフライパン,18cm,1154,加納企画,6,7500,1620,1250
2025-10-27,大阪,佐藤,31,1006293,805090,返軽フライパン24cm,フライパン,返軽フライパン,24cm,1154,加納企画,5,9625,1750,1925
2025-10-28,大阪,佐藤,31,1006314,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1002,水野商事,4,2576,436,644
2025-10-28,大阪,加藤,31,1006317,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,53,18815,3180,355
2025-10-28,大阪,伊藤,31,1006326,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,12,6960,600,580
2025-10-28,大阪,田中,31,1006329,12605001,鉄厚板揚げ鍋33cm,鍋,鉄厚板揚げ鍋,33cm,1002,水野商事,6,16368,3168,2728
2025-10-28,大阪,山本,31,1006332,2305640,P鉄製いため鍋28cm,鍋,P鉄製いため鍋,28cm,1002,水野商事,6,7800,1326,1300
2025-10-28,大阪,高橋,31,1006338,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,11,11550,1958,1050
2025-10-28,大阪,高橋,31,1006344,2305219,P玉子焼き,フライパン,P玉子焼き,,1002,水野商事,24,7536,1272,314
2025-10-28,大阪,鈴木,31,1006350,2305645,P中華スキンマー,お玉,P中華スキンマー,,1002,水野商事,4,1700,272,425
2025-10-28,大阪,山本,31,1006356,2305644,P片手天ぷら鍋20cm,鍋,P片手天ぷら鍋,20cm,1002,水野商事,4,5580,1180,1395
2025-10-28,大阪,中村,31,1006362,2305031,Pフライパン22cm,フライパン,Pフライパン,22cm,1002,水野商事,6,4026,666,671
2025-10-28,大阪,鈴木,31,1006401,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1024,蒼井食堂,5,4500,1000,900
2025-10-28,大阪,佐藤,31,1006410,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1024,蒼井食堂,5,11750,1850,2350
2025-10-28,大阪,伊藤,31,1006416,12605002,半月天ぷら網33cm,その他,半月天ぷら網,33cm,1153,米谷サービス,4,2880,560,720
2025-10-28,大阪,鈴木,31,1006422,805096,SP玉子焼中,フライパン,SP玉子焼中,,1153,米谷サービス,6,6900,1392,1150
2025-10-28,大阪,鈴木,31,1006443,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1182,薬師丸本舗,5,7900,1420,1580
2025-10-28,大阪,鈴木,31,1006449,1905158,フライパン28cm,フライパン,フライパン,28cm,1210,池本工業,4,6500,1180,1625
2025-10-29,大阪,佐藤,31,1006470,2805012,Nいため鍋20cm,鍋,Nいため鍋,20cm,1407,田上企画,6,4452,672,742
2025-10-29,大阪,山本,31,1006476,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1402,井沢商事,13,11700,1365,900
2025-10-31,大阪,高橋,31,1006488,2305052,Pイタメナベ28cm,鍋,Pイタメナベ,28cm,1024,蒼井食堂,2,2640,480,1320
2025-10-31,大阪,鈴木,31,1006494,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1093,山川事務所,9,4320,810,480
2025-10-31,大阪,佐藤,31,1006500,15305001,鉄玉子,その他,鉄玉子,,1024,蒼井食堂,2,880,190,440
2025-10-31,大阪,山本,31,1006536,1905158,フライパン28cm,フライパン,フライパン,28cm,1024,蒼井食堂,1,1625,295,1625
2025-10-31,大阪,田中,31,1006542,1905150,フライパン26cm,フライパン,フライパン,26cm,1017,沢田工業,2,3892,724,1946
2025-10-31,大阪,佐藤,31,1006566,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1195,木田本舗,59,20650,3245,350
2025-10-31,大阪,鈴木,31,1006575,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1022,首藤商事,2,3160,568,1580
2025-10-31,大阪,伊藤,31,1006596,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1153,米谷サービス,1,900,200,900
2025-10-31,大阪,伊藤,31,1006614,2305638,Pフライパンカバー24~28用,フライパン,Pフライパンカバー,24~28用,1002,水野商事,7,1974,336,282
2025-10-31,大阪,佐藤,31,1006623,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1002,水野商事,7,3703,553,529
2025-10-31,大阪,鈴木,31,1006629,2305644,P片手天ぷら鍋20cm,鍋,P片手天ぷら鍋,20cm,1002,水野商事,2,2790,590,1395
2025-10-31,大阪,伊藤,31,1006632,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,2,710,120,355
2025-10-31,大阪,田中,31,1006635,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1002,水野商事,15,10860,1830,724
2025-10-31,大阪,高橋,31,1006659,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1212,杉野興業,2,2300,980,1150
2025-10-31,大阪,渡辺,31,1006665,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1212,杉野興業,3,4740,852,1580
2025-10-31,大阪,伊藤,31,1006677,805097,SPいため鍋28cm,鍋,SPいため鍋,28cm,1212,杉野興業,1,1750,292,1750
2025-10-31,大阪,高橋,31,1006680,2305052,Pイタメナベ28cm,鍋,Pイタメナベ,28cm,1182,薬師丸本舗,1,1320,240,1320
2025-10-31,大阪,田中,31,1006689,2305632,Pプラチナフライパン24cm,フライパン,Pプラチナフライパン,24cm,1154,加納企画,1,1350,280,1350
2025-10-31,大阪,小林,31,1006695,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1208,藤井興業,1,1300,220,1300
