売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-10-08,名古屋,中村,31,1005513,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,9,3195,540,355
2025-10-08,名古屋,山本,31,1005549,2305644,P片手天ぷら鍋20cm,鍋,P片手天ぷら鍋,20cm,1002,水野商事,4,5580,1180,1395
2025-10-08,名古屋,高橋,31,1005564,1905152,イタメナベ28cm,鍋,イタメナベ,28cm,1017,沢田工業,5,11250,2010,2250
2025-10-08,名古屋,佐藤,31,1005567,1905149,フライパン24cm,フライパン,フライパン,24cm,1017,沢田工業,5,9100,1675,1820
2025-10-08,名古屋,小林,31,1005570,1905150,フライパン26cm,フライパン,フライパン,26cm,1017,沢田工業,5,9730,1810,1946
2025-10-08,名古屋,佐藤,31,1005585,805089,SP目玉焼,フライパン,SP目玉焼,,1022,首藤商事,7,7560,1512,1080
2025-10-08,名古屋,田中,31,1005591,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1022,首藤商事,4,7880,1480,1970
2025-10-08,名古屋,田中,31,1005600,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1023,寺田企画,23,10465,1495,455
2025-10-08,名古屋,田中,31,1005648,16805010,玉子焼,フライパン,玉子焼,,1210,池本工業,23,11500,1840,500
2025-10-08,名古屋,山本,31,1005660,1905149,フライパン24cm,フライパン,フライパン,24cm,1208,藤井興業,4,7280,1340,1820
2025-10-08,名古屋,高橋,31,1005663,1905150,フライパン26cm,フライパン,フライパン,26cm,1208,藤井興業,4,7784,1448,1946
2025-10-08,名古屋,高橋,31,1005666,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1208,藤井興業,4,2660,520,665
2025-10-08,名古屋,鈴木,31,1005675,1905149,フライパン24cm,フライパン,フライパン,24cm,1212,杉野興業,2,3640,670,1820
2025-10-09,名古屋,高橋,31,1005687,2805012,Nいため鍋20cm,鍋,Nいため鍋,20cm,1105,白鳥食堂,8,5936,896,742
2025-10-10,名古屋,渡辺,31,1005699,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1153,米谷サービス,6,11820,2220,1970
2025-10-10,名古屋,鈴木,31,1005711,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1154,加納企画,10,27000,6000,2700
2025-10-10,名古屋,中村,31,1005714,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1154,加納企画,50,112500,25000,2250
2025-10-10,名古屋,中村,31,1005720,1905148,タマゴヤキ,フライパン,タマゴヤキ,,1154,加納企画,5,8100,2160,1620
2025-10-13,名古屋,田中,31,1005747,2305635,Pプラチナイタメナベ28cm,鍋,Pプラチナイタメナベ,28cm,1154,加納企画,5,9300,1875,1860
2025-10-14,名古屋,渡辺,31,1005786,2305638,Pフライパンカバー24~28用,フライパン,Pフライパンカバー,24~28用,1002,水野商事,9,2538,432,282
2025-10-14,名古屋,高橋,31,1005792,2305219,P玉子焼き,フライパン,P玉子焼き,,1002,水野商事,30,9420,1590,314
2025-10-14,名古屋,鈴木,31,1005795,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,12,5496,912,458
2025-10-14,名古屋,佐藤,31,1005822,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1017,沢田工業,6,3990,780,665
2025-10-14,名古屋,山本,31,1005825,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1017,沢田工業,5,4500,1000,900
2025-10-14,名古屋,佐藤,31,1005828,2305219,P玉子焼き,フライパン,P玉子焼き,,1017,沢田工業,6,1920,354,320
2025-10-14,名古屋,田中,31,1005840,2305219,P玉子焼き,フライパン,P玉子焼き,,1022,首藤商事,5,1600,295,320
2025-10-14,名古屋,中村,31,1005861,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1093,山川事務所,13,6240,650,480
2025-10-14,名古屋,伊藤,31,1005885,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1153,米谷サービス,7,11060,1988,1580
2025-10-14,名古屋,中村,31,1005915,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1210,池本工業,5,11750,1850,2350
2025-10-15,名古屋,鈴木,31,1005936,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1407,田上企画,7,5355,805,765
2025-10-16,名古屋,高橋,31,1005954,2305629,Pフッソオイルポット,ポット,Pフッソオイルポット,,1154,加納企画,5,2615,865,523
2025-10-16,名古屋,渡辺,31,1005957,605001,SSテンプラバットM,その他,SSテンプラバットM,,1154,加納企画,8,6096,2736,762
2025-10-17,名古屋,高橋,31,1005972,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1024,蒼井食堂,5,7900,1420,1580
2025-10-17,名古屋,田中,31,1005987,1905150,フライパン26cm,フライパン,フライパン,26cm,1024,蒼井食堂,5,9730,1810,1946
2025-10-17,名古屋,伊藤,31,1005990,1905158,フライパン28cm,フライパン,フライパン,28cm,1024,蒼井食堂,6,9750,1770,1625
2025-10-17,名古屋,伊藤,31,1005993,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1024,蒼井食堂,6,7800,1320,1300
2025-10-17,名古屋,中村,31,1005999,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1153,米谷サービス,4,9400,1480,2350
2025-10-17,名古屋,佐藤,31,1006002,15305001,鉄玉子,その他,鉄玉子,,1210,池本工業,6,2640,570,440
2025-10-17,名古屋,鈴木,31,1006008,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1208,藤井興業,10,24800,3200,2480
2025-10-18,名古屋,高橋,31,1006026,16805010,玉子焼,フライパン,玉子焼,,1212,杉野興業,23,11500,1840,500
2025-10-18,名古屋,渡辺,31,1006029,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1212,杉野興業,23,10465,575,455
2025-10-20,名古屋,佐藤,31,1006035,1905148,タマゴヤキ,フライパン,タマゴヤキ,,1154,加納企画,5,8100,1665,1620
2025-10-21,名古屋,高橋,31,1006038,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,15,5325,900,355
2025-10-21,名古屋,佐藤,31,1006044,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1002,水野商事,14,10136,1708,724
2025-10-21,名古屋,伊藤,31,1006047,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,13,5954,988,458
2025-10-21,名古屋,田中,31,1006050,2305061,Pオイルポット1.6L,ポット,Pオイルポット,1.6L,1002,水野商事,9,8991,1431,999
2025-10-21,名古屋,佐藤,31,1006101,605001,SSテンプラバットM,その他,SSテンプラバットM,,1022,首藤商事,5,3900,1800,780
2025-10-21,名古屋,鈴木,31,1006107,805096,SP玉子焼中,フライパン,SP玉子焼中,,1022,首藤商事,5,5750,1160,1150
2025-10-21,名古屋,高橋,31,1006116,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1022,首藤商事,6,3300,600,550
2025-10-21,名古屋,鈴木,31,1006125,15305001,鉄玉子,その他,鉄玉子,,1019,小杉本舗,13,5395,910,415
2025-10-21,名古屋,高橋,31,1006137,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1024,蒼井食堂,7,6090,1120,870
2025-10-21,名古屋,高橋,31,1006170,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1212,杉野興業,5,10750,1750,2150
2025-10-22,名古屋,佐藤,31,1006206,2805014,N玉子焼中,フライパン,N玉子焼中,,1407,田上企画,7,4977,742,711
2025-10-22,名古屋,渡辺,31,1006218,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1402,井沢商事,9,6885,1035,765
2025-10-24,名古屋,高橋,31,1006233,805089,SP目玉焼,フライパン,SP目玉焼,,1193,相馬事務所,5,5400,1080,1080
2025-10-26,名古屋,高橋,31,1006245,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1022,首藤商事,43,19780,3010,460
2025-10-27,名古屋,山本,31,1006281,2305629,Pフッソオイルポット,ポット,Pフッソオイルポット,,1154,加納企画,6,3138,1038,523
2025-10-27,名古屋,山本,31,1006287,805091,返軽フライパン26cm,フライパン,返軽フライパン,26cm,1154,加納企画,5,10450,1900,2090
2025-10-27,名古屋,高橋,31,1006299,805095,返軽玉子焼,フライパン,返軽玉子焼,,1154,加納企画,5,8250,1500,1650
2025-10-28,名古屋,伊藤,31,1006302,2305203,P温度計付両手天ぷら20M,鍋,P温度計付両手天ぷら,20M,1002,水野商事,5,6950,1450,1390
2025-10-28,名古屋,伊藤,31,1006341,2305028,Pいため鍋28cm,鍋,Pいため鍋,28cm,1002,水野商事,4,4604,764,1151
2025-10-28,名古屋,高橋,31,1006347,2305638,Pフライパンカバー24~28用,フライパン,Pフライパンカバー,24~28用,1002,水野商事,10,2820,480,282
2025-10-28,名古屋,田中,31,1006353,2305641,P鉄製深型フライパン24cm,フライパン,P鉄製深型フライパン,24cm,1002,水野商事,4,4720,804,1180
2025-10-28,名古屋,佐藤,31,1006377,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1017,沢田工業,5,7900,1420,1580
2025-10-28,名古屋,山本,31,1006380,2305219,P玉子焼き,フライパン,P玉子焼き,,1017,沢田工業,6,1920,354,320
2025-10-28,名古屋,渡辺,31,1006398,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1024,蒼井食堂,5,9850,1850,1970
2025-10-28,名古屋,伊藤,31,1006425,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1182,薬師丸本舗,4,4600,1960,1150
2025-10-28,名古屋,田中,31,1006431,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1208,藤井興業,4,2940,532,735
2025-10-28,名古屋,渡辺,31,1006446,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1212,杉野興業,4,3600,800,900
2025-10-29,名古屋,鈴木,31,1006464,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1105,白鳥食堂,7,6300,735,900
2025-10-31,名古屋,中村,31,1006491,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1024,蒼井食堂,2,1100,200,550
2025-10-31,名古屋,高橋,31,1006497,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1024,蒼井食堂,3,4200,636,1400
2025-10-31,名古屋,佐藤,31,1006509,2305219,P玉子焼き,フライパン,P玉子焼き,,1024,蒼井食堂,2,640,118,320
2025-10-31,名古屋,伊藤,31,1006512,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1024,蒼井食堂,1,1970,370,1970
2025-10-31,名古屋,高橋,31,1006515,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1023,寺田企画,1,870,160,870
2025-10-31,名古屋,佐藤,31,1006521,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1024,蒼井食堂,10,2480,3200,248
2025-10-31,名古屋,伊藤,31,1006527,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1024,蒼井食堂,19,8740,1330,460
2025-10-31,名古屋,佐藤,31,1006548,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1017,沢田工業,79,36340,5530,460
2025-10-31,名古屋,高橋,31,1006563,2305060,Pカセットコンロ用オイルプレート,プレート,Pカセットコンロ用オイルプレート,,1017,沢田工業,2,1560,168,780
2025-10-31,名古屋,伊藤,31,1006572,1905150,フライパン26cm,フライパン,フライパン,26cm,1212,杉野興業,4,7784,1448,1946
2025-10-31,名古屋,伊藤,31,1006581,1905158,フライパン28cm,フライパン,フライパン,28cm,1022,首藤商事,1,1625,295,1625
2025-10-31,名古屋,佐藤,31,1006605,1905150,フライパン26cm,フライパン,フライパン,26cm,1153,米谷サービス,2,3892,724,1946
2025-10-31,名古屋,伊藤,31,1006617,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1002,水野商事,31,24800,4340,800
2025-10-31,名古屋,田中,31,1006620,2305031,Pフライパン22cm,フライパン,Pフライパン,22cm,1002,水野商事,4,2684,444,671
2025-10-31,名古屋,渡辺,31,1006626,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,44,15620,2640,355
2025-10-31,名古屋,山本,31,1006647,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,7,7350,1246,1050
2025-10-31,名古屋,中村,31,1006650,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,41,14555,2460,355
2025-10-31,名古屋,伊藤,31,1006653,2305206,Pフライパン20cm,フライパン,Pフライパン,20cm,1002,水野商事,1,623,103,623
2025-10-31,名古屋,佐藤,31,1006656,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1210,池本工業,1,900,200,900
2025-10-31,名古屋,佐藤,31,1006686,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1210,池本工業,1,1970,370,1970
