売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-07-01,名古屋,渡辺,30,1001625,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1208,藤井興業,1,1300,220,1300
2025-07-01,名古屋,田中,30,1001628,2305630,Pスタミナ両手天ぷら20cm,鍋,Pスタミナ両手天ぷら,20cm,1210,池本工業,1,900,200,900
2025-07-01,名古屋,佐藤,30,1001637,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1212,杉野興業,2,2300,980,1150
2025-07-07,名古屋,伊藤,30,1001688,2305206,Pフライパン20cm,フライパン,Pフライパン,20cm,1154,加納企画,2,1330,290,665
2025-07-08,名古屋,渡辺,30,1001700,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1002,水野商事,21,15204,2562,724
2025-07-08,名古屋,鈴木,30,1001709,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1002,水野商事,3,1587,237,529
2025-07-08,名古屋,小林,30,1001712,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,3,1374,228,458
2025-07-08,名古屋,山本,30,1001724,2305219,P玉子焼き,フライパン,P玉子焼き,,1002,水野商事,24,7536,1272,314
2025-07-08,名古屋,佐藤,30,1001742,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,4,2320,200,580
2025-07-08,名古屋,渡辺,30,1001745,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1017,沢田工業,1,1970,370,1970
2025-07-08,名古屋,渡辺,30,1001748,1905149,フライパン24cm,フライパン,フライパン,24cm,1017,沢田工業,1,1820,335,1820
2025-07-08,名古屋,佐藤,30,1001763,1905150,フライパン26cm,フライパン,フライパン,26cm,1017,沢田工業,1,1946,362,1946
2025-07-08,名古屋,高橋,30,1001766,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1017,沢田工業,1,1300,220,1300
2025-07-08,名古屋,高橋,30,1001775,805089,SP目玉焼,フライパン,SP目玉焼,,1022,首藤商事,3,3240,648,1080
2025-07-08,名古屋,渡辺,30,1001787,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1023,寺田企画,19,8645,1235,455
2025-07-08,名古屋,高橋,30,1001823,16805010,玉子焼,フライパン,玉子焼,,1210,池本工業,19,9500,1520,500
2025-07-08,名古屋,鈴木,30,1001835,605001,SSテンプラバットM,その他,SSテンプラバットM,,1212,杉野興業,1,780,360,780
2025-07-09,名古屋,中村,30,1001850,2805012,Nいため鍋20cm,鍋,Nいため鍋,20cm,1105,白鳥食堂,4,2968,448,742
2025-07-09,名古屋,鈴木,30,1001853,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1407,田上企画,2,1530,230,765
2025-07-10,名古屋,伊藤,30,1001862,1905148,タマゴヤキ,フライパン,タマゴヤキ,,1154,加納企画,1,1620,432,1620
2025-07-10,名古屋,田中,30,1001868,1905150,フライパン26cm,フライパン,フライパン,26cm,1154,加納企画,1,2160,576,2160
2025-07-10,名古屋,高橋,30,1001871,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1154,加納企画,40,108000,24000,2700
2025-07-10,名古屋,佐藤,30,1001877,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1154,加納企画,10,24750,5500,2475
2025-07-12,名古屋,田中,30,1001889,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1093,山川事務所,19,9120,1710,480
2025-07-12,名古屋,伊藤,30,1001892,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1093,山川事務所,9,4320,450,480
2025-07-13,名古屋,伊藤,30,1001904,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1332,江崎クリニック,9,4320,450,480
2025-07-14,名古屋,渡辺,30,1001922,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,53,18815,3180,355
2025-07-14,名古屋,渡辺,30,1001943,2305638,Pフライパンカバー24~28用,フライパン,Pフライパンカバー,24~28用,1002,水野商事,5,1410,240,282
2025-07-14,名古屋,伊藤,30,1001961,2305630,Pスタミナ両手天ぷら20cm,鍋,Pスタミナ両手天ぷら,20cm,1017,沢田工業,1,900,200,900
2025-07-14,名古屋,鈴木,30,1001979,805097,SPいため鍋28cm,鍋,SPいため鍋,28cm,1017,沢田工業,4,7000,1168,1750
2025-07-14,名古屋,鈴木,30,1001994,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1022,首藤商事,1,1580,284,1580
2025-07-14,名古屋,高橋,30,1002003,2305010,Pフライパン24cm,フライパン,Pフライパン,24cm,1024,蒼井食堂,1,1375,250,1375
2025-07-14,名古屋,小林,30,1002048,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1212,杉野興業,2,1740,320,870
2025-07-14,名古屋,渡辺,30,1002051,2305219,P玉子焼き,フライパン,P玉子焼き,,1212,杉野興業,3,960,177,320
2025-07-17,名古屋,鈴木,30,1002120,1905150,フライパン26cm,フライパン,フライパン,26cm,1024,蒼井食堂,1,1946,362,1946
2025-07-18,名古屋,鈴木,30,1002141,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1022,首藤商事,19,8740,1330,460
2025-07-18,名古屋,鈴木,30,1002156,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1212,杉野興業,19,8740,1330,460
2025-07-21,名古屋,鈴木,30,1002168,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1002,水野商事,10,7240,1220,724
2025-07-21,名古屋,鈴木,30,1002174,2305203,P温度計付両手天ぷら20M,鍋,P温度計付両手天ぷら,20M,1002,水野商事,3,4170,870,1390
2025-07-21,名古屋,佐藤,30,1002204,605001,SSテンプラバットM,その他,SSテンプラバットM,,1002,水野商事,2,1040,200,520
2025-07-21,名古屋,田中,30,1002213,15305001,鉄玉子,その他,鉄玉子,,1019,小杉本舗,9,3735,630,415
2025-07-21,名古屋,佐藤,30,1002225,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1022,首藤商事,3,4740,852,1580
2025-07-21,名古屋,高橋,30,1002228,605001,SSテンプラバットM,その他,SSテンプラバットM,,1022,首藤商事,1,780,360,780
2025-07-21,名古屋,田中,30,1002234,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1022,首藤商事,19,8740,1330,460
2025-07-21,名古屋,渡辺,30,1002264,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1208,藤井興業,1,2150,350,2150
2025-07-22,名古屋,渡辺,30,1002282,2805014,N玉子焼中,フライパン,N玉子焼中,,1105,白鳥食堂,4,2844,424,711
2025-07-22,名古屋,田中,30,1002288,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1105,白鳥食堂,2,1800,210,900
2025-07-22,名古屋,伊藤,30,1002306,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1402,井沢商事,5,4500,525,900
2025-07-22,名古屋,小林,30,1002309,2805012,Nいため鍋20cm,鍋,Nいため鍋,20cm,1402,井沢商事,5,3710,560,742
2025-07-24,名古屋,高橋,30,1002327,1905150,フライパン26cm,フライパン,フライパン,26cm,1153,米谷サービス,2,3892,724,1946
2025-07-24,名古屋,高橋,30,1002330,805089,SP目玉焼,フライパン,SP目玉焼,,1193,相馬事務所,1,1080,216,1080
2025-07-26,名古屋,鈴木,30,1002342,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1017,沢田工業,39,17940,2730,460
2025-07-26,名古屋,渡辺,30,1002348,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1024,蒼井食堂,59,27140,4130,460
2025-07-27,名古屋,渡辺,30,1002366,15305001,鉄玉子,その他,鉄玉子,,1136,前川サービス,21,9240,1995,440
2025-07-27,名古屋,田中,30,1002372,2305629,Pフッソオイルポット,ポット,Pフッソオイルポット,,1154,加納企画,2,1046,346,523
2025-07-28,名古屋,渡辺,30,1002405,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,49,17395,2940,355
2025-07-28,名古屋,伊藤,30,1002408,2305061,Pオイルポット1.6L,ポット,Pオイルポット,1.6L,1002,水野商事,4,3996,636,999
2025-07-28,名古屋,鈴木,30,1002417,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1002,水野商事,8,6800,1120,850
2025-07-28,名古屋,伊藤,30,1002435,2305218,PPいため鍋28cm,鍋,PPいため鍋,28cm,1002,水野商事,9,7956,1341,884
2025-07-28,名古屋,佐藤,30,1002471,805089,SP目玉焼,フライパン,SP目玉焼,,1017,沢田工業,4,4320,864,1080
2025-07-28,名古屋,渡辺,30,1002477,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1017,沢田工業,1,1580,284,1580
2025-07-28,名古屋,佐藤,30,1002504,805096,SP玉子焼中,フライパン,SP玉子焼中,,1153,米谷サービス,2,2300,464,1150
2025-07-28,名古屋,小林,30,1002510,805096,SP玉子焼中,フライパン,SP玉子焼中,,1208,藤井興業,1,1150,232,1150
2025-07-28,名古屋,渡辺,30,1002513,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1208,藤井興業,1,1580,284,1580
2025-07-28,名古屋,鈴木,30,1002519,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1212,杉野興業,1,870,160,870
2025-07-28,名古屋,小林,30,1002522,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1212,杉野興業,2,2800,424,1400
2025-07-29,名古屋,伊藤,30,1002534,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1407,田上企画,4,2968,448,742
2025-07-30,名古屋,田中,30,1002540,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1093,山川事務所,9,4320,450,480
2025-07-31,名古屋,中村,30,1002570,2305645,P中華スキンマー,お玉,P中華スキンマー,,1002,水野商事,3,1275,204,425
2025-07-31,名古屋,田中,30,1002576,2305206,Pフライパン20cm,フライパン,Pフライパン,20cm,1002,水野商事,4,2492,412,623
2025-07-31,名古屋,佐藤,30,1002585,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,32,11488,1920,359
2025-07-31,名古屋,佐藤,30,1002615,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,19,8702,1444,458
2025-07-31,名古屋,鈴木,30,1002663,2305219,P玉子焼き,フライパン,P玉子焼き,,1024,蒼井食堂,5,1600,295,320
2025-07-31,名古屋,高橋,30,1002666,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1023,寺田企画,4,3480,640,870
2025-07-31,名古屋,加藤,30,1002672,2305052,Pイタメナベ28cm,鍋,Pイタメナベ,28cm,1024,蒼井食堂,5,6600,1200,1320
2025-07-31,名古屋,高橋,30,1002681,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1024,蒼井食堂,5,5750,2450,1150
2025-07-31,名古屋,田中,30,1002696,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1024,蒼井食堂,22,10120,1540,460
2025-07-31,名古屋,渡辺,30,1002702,1905158,フライパン28cm,フライパン,フライパン,28cm,1024,蒼井食堂,4,6500,1180,1625
2025-07-31,名古屋,田中,30,1002708,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1024,蒼井食堂,3,7050,1110,2350
2025-07-31,名古屋,鈴木,30,1002720,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1153,米谷サービス,4,3480,640,870
2025-07-31,名古屋,佐藤,30,1002735,2305052,Pイタメナベ28cm,鍋,Pイタメナベ,28cm,1182,薬師丸本舗,4,5280,960,1320
2025-07-31,名古屋,佐藤,30,1002738,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1182,薬師丸本舗,4,1440,260,360
2025-07-31,名古屋,佐藤,30,1002741,2305060,Pカセットコンロ用オイルプレート,プレート,Pカセットコンロ用オイルプレート,,1193,相馬事務所,3,2340,252,780
2025-07-31,名古屋,田中,30,1002759,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1208,藤井興業,4,5200,880,1300
2025-07-31,名古屋,鈴木,30,1002768,15305001,鉄玉子,その他,鉄玉子,,1210,池本工業,5,2200,475,440
2025-07-31,名古屋,中村,30,1002774,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1210,池本工業,4,3600,800,900
