売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-12-01,名古屋,田中,31,1007841,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,10,10500,1780,1050
2025-12-01,名古屋,高橋,31,1007844,2305028,Pいため鍋28cm,鍋,Pいため鍋,28cm,1002,水野商事,3,3453,573,1151
2025-12-03,名古屋,田中,31,1007859,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1153,米谷サービス,3,2700,600,900
2025-12-06,名古屋,伊藤,31,1007877,2305028,Pいため鍋28cm,鍋,Pいため鍋,28cm,1154,加納企画,3,3750,870,1250
2025-12-07,名古屋,中村,31,1007910,605001,SSテンプラバットM,その他,SSテンプラバットM,,1212,杉野興業,4,3120,1440,780
2025-12-07,名古屋,佐藤,31,1007925,1305006,フライパンカバーセット,フライパン,フライパンカバーセット,,1210,池本工業,22,8580,1100,390
2025-12-07,名古屋,中村,31,1007931,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1208,藤井興業,3,1995,390,665
2025-12-07,名古屋,伊藤,31,1007949,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1193,相馬事務所,20,9100,1300,455
2025-12-07,名古屋,小林,31,1007991,16805015,深型フライパン24cm,フライパン,深型フライパン,24cm,1022,首藤商事,22,12100,1760,550
2025-12-07,名古屋,高橋,31,1007994,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1017,沢田工業,4,7880,1480,1970
2025-12-07,名古屋,伊藤,31,1008000,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1022,首藤商事,3,5910,1110,1970
2025-12-07,名古屋,渡辺,31,1008003,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1022,首藤商事,6,2160,390,360
2025-12-07,名古屋,田中,31,1008006,1905158,フライパン28cm,フライパン,フライパン,28cm,1017,沢田工業,4,6500,1180,1625
2025-12-07,名古屋,田中,31,1008012,1905152,イタメナベ28cm,鍋,イタメナベ,28cm,1017,沢田工業,4,9000,1608,2250
2025-12-07,名古屋,鈴木,31,1008033,605001,SSテンプラバットM,その他,SSテンプラバットM,,1002,水野商事,4,2080,400,520
2025-12-07,名古屋,鈴木,31,1008036,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,7,4060,350,580
2025-12-07,名古屋,渡辺,31,1008048,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,31,11129,1860,359
2025-12-07,名古屋,山本,31,1008054,2305644,P片手天ぷら鍋20cm,鍋,P片手天ぷら鍋,20cm,1002,水野商事,3,4185,885,1395
2025-12-07,名古屋,佐藤,31,1008072,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,8,2840,480,355
2025-12-09,名古屋,渡辺,31,1008102,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1182,薬師丸本舗,4,2940,532,735
2025-12-09,名古屋,佐藤,31,1008105,1905150,フライパン26cm,フライパン,フライパン,26cm,1154,加納企画,4,8640,2304,2160
2025-12-09,名古屋,伊藤,31,1008114,1905152,イタメナベ28cm,鍋,イタメナベ,28cm,1154,加納企画,4,10080,2688,2520
2025-12-13,名古屋,伊藤,31,1008150,2305629,Pフッソオイルポット,ポット,Pフッソオイルポット,,1154,加納企画,5,2615,865,523
2025-12-13,名古屋,渡辺,31,1008153,15305001,鉄玉子,その他,鉄玉子,,1136,前川サービス,17,7480,1615,440
2025-12-14,名古屋,鈴木,31,1008162,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1210,池本工業,4,9920,1280,2480
2025-12-14,名古屋,伊藤,31,1008171,805089,SP目玉焼,フライパン,SP目玉焼,,1208,藤井興業,4,4320,864,1080
2025-12-14,名古屋,佐藤,31,1008189,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1153,米谷サービス,6,9480,1704,1580
2025-12-14,名古屋,田中,31,1008213,10705005,テンプラナベ24cmF,鍋,テンプラナベ,24cmF,1153,米谷サービス,4,10240,1840,2560
2025-12-14,名古屋,山本,31,1008243,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1023,寺田企画,4,9400,1480,2350
2025-12-14,名古屋,伊藤,31,1008246,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1024,蒼井食堂,5,3675,665,735
2025-12-14,名古屋,高橋,31,1008252,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1022,首藤商事,4,6320,1136,1580
2025-12-14,名古屋,山本,31,1008255,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1022,首藤商事,3,2610,480,870
2025-12-14,名古屋,佐藤,31,1008303,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,16,5744,960,359
2025-12-15,名古屋,佐藤,31,1008336,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1407,田上企画,6,4590,690,765
2025-12-15,名古屋,加藤,31,1008339,2805014,N玉子焼中,フライパン,N玉子焼中,,1402,井沢商事,8,5688,848,711
2025-12-15,名古屋,鈴木,31,1008342,2805012,Nいため鍋20cm,鍋,Nいため鍋,20cm,1407,田上企画,4,2968,448,742
2025-12-15,名古屋,佐藤,31,1008345,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1407,田上企画,4,2968,448,742
2025-12-16,名古屋,高橋,31,1008357,2305629,Pフッソオイルポット,ポット,Pフッソオイルポット,,1154,加納企画,4,2092,692,523
2025-12-16,名古屋,高橋,31,1008375,605001,SSテンプラバットM,その他,SSテンプラバットM,,1154,加納企画,7,5334,2394,762
2025-12-17,名古屋,渡辺,31,1008381,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1212,杉野興業,4,9400,1480,2350
2025-12-17,名古屋,田中,31,1008384,15305001,鉄玉子,その他,鉄玉子,,1210,池本工業,5,2200,475,440
2025-12-17,名古屋,中村,31,1008399,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1153,米谷サービス,5,1800,325,360
2025-12-17,名古屋,高橋,31,1008411,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1022,首藤商事,3,7440,960,2480
2025-12-17,名古屋,鈴木,31,1008414,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1024,蒼井食堂,4,3600,800,900
2025-12-18,名古屋,佐藤,31,1008429,16805010,玉子焼,フライパン,玉子焼,,1212,杉野興業,22,11000,1760,500
2025-12-18,名古屋,佐藤,31,1008432,16805009,いため鍋28cm,鍋,いため鍋,28cm,1153,米谷サービス,22,14190,2090,645
2025-12-21,名古屋,佐藤,31,1008447,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1212,杉野興業,4,8600,1400,2150
2025-12-21,名古屋,佐藤,31,1008465,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1182,薬師丸本舗,3,4200,636,1400
2025-12-21,名古屋,鈴木,31,1008474,10705005,テンプラナベ24cmF,鍋,テンプラナベ,24cmF,1024,蒼井食堂,4,10240,1840,2560
2025-12-21,名古屋,佐藤,31,1008477,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1024,蒼井食堂,3,6450,1050,2150
2025-12-21,名古屋,佐藤,31,1008483,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1022,首藤商事,22,10120,1540,460
2025-12-21,名古屋,高橋,31,1008495,805091,返軽フライパン26cm,フライパン,返軽フライパン,26cm,1019,小杉本舗,7,14364,2394,2052
2025-12-21,名古屋,伊藤,31,1008498,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1024,蒼井食堂,5,3675,665,735
2025-12-21,名古屋,山本,31,1008504,605001,SSテンプラバットM,その他,SSテンプラバットM,,1022,首藤商事,4,3120,1440,780
2025-12-21,名古屋,加藤,31,1008519,1905149,フライパン24cm,フライパン,フライパン,24cm,1022,首藤商事,3,5460,1005,1820
2025-12-21,名古屋,高橋,31,1008522,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,6,3480,300,580
2025-12-21,名古屋,加藤,31,1008525,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1017,沢田工業,5,6500,1100,1300
2025-12-21,名古屋,加藤,31,1008537,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,59,20945,3540,355
2025-12-22,名古屋,鈴木,31,1008573,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1402,井沢商事,8,6120,920,765
2025-12-22,名古屋,鈴木,31,1008576,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1402,井沢商事,4,3600,420,900
2025-12-22,名古屋,鈴木,31,1008579,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1402,井沢商事,8,7200,840,900
2025-12-22,名古屋,鈴木,31,1008585,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1407,田上企画,6,4452,672,742
2025-12-22,名古屋,高橋,31,1008597,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1175,小宮サービス,22,16830,2530,765
2025-12-22,名古屋,鈴木,31,1008609,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1105,白鳥食堂,5,4500,525,900
2025-12-26,名古屋,鈴木,31,1008651,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1153,米谷サービス,22,10120,1540,460
2025-12-26,名古屋,山本,31,1008654,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1024,蒼井食堂,62,28520,4340,460
2025-12-26,名古屋,田中,31,1008657,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1022,首藤商事,42,19320,2940,460
2025-12-27,名古屋,佐藤,31,1008672,805094,返軽炒めパン22cm,フライパン,返軽炒めパン,22cm,1154,加納企画,5,8800,1600,1760
2025-12-27,名古屋,中村,31,1008687,805095,返軽玉子焼,フライパン,返軽玉子焼,,1154,加納企画,4,6600,1200,1650
2025-12-27,名古屋,山本,31,1008696,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1154,加納企画,5,1925,430,385
2025-12-27,名古屋,鈴木,31,1008702,15305001,鉄玉子,その他,鉄玉子,,1136,前川サービス,24,10560,2280,440
2025-12-28,名古屋,佐藤,31,1008717,1905158,フライパン28cm,フライパン,フライパン,28cm,1210,池本工業,3,4875,885,1625
2025-12-28,名古屋,伊藤,31,1008720,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1208,藤井興業,4,6320,1136,1580
2025-12-28,名古屋,鈴木,31,1008726,1905158,フライパン28cm,フライパン,フライパン,28cm,1208,藤井興業,4,6500,1180,1625
2025-12-28,名古屋,伊藤,31,1008738,12605001,鉄厚板揚げ鍋33cm,鍋,鉄厚板揚げ鍋,33cm,1153,米谷サービス,3,8190,1590,2730
2025-12-28,名古屋,田中,31,1008744,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1182,薬師丸本舗,4,6320,1136,1580
2025-12-28,名古屋,高橋,31,1008753,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1024,蒼井食堂,6,9480,1704,1580
2025-12-28,名古屋,高橋,31,1008768,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1024,蒼井食堂,4,9920,1280,2480
2025-12-28,名古屋,佐藤,31,1008774,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1024,蒼井食堂,4,3600,800,900
2025-12-28,名古屋,高橋,31,1008777,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1022,首藤商事,3,3900,660,1300
2025-12-28,名古屋,渡辺,31,1008786,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,11,6380,550,580
2025-12-28,名古屋,高橋,31,1008795,805096,SP玉子焼中,フライパン,SP玉子焼中,,1017,沢田工業,4,4600,928,1150
2025-12-28,名古屋,伊藤,31,1008804,2305644,P片手天ぷら鍋20cm,鍋,P片手天ぷら鍋,20cm,1002,水野商事,3,4185,885,1395
2025-12-28,名古屋,佐藤,31,1008810,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1002,水野商事,11,9350,1540,850
2025-12-28,名古屋,中村,31,1008816,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,32,11360,1920,355
2025-12-28,名古屋,渡辺,31,1008825,605001,SSテンプラバットM,その他,SSテンプラバットM,,1002,水野商事,12,6240,1200,520
2025-12-28,名古屋,伊藤,31,1008837,2305028,Pいため鍋28cm,鍋,Pいため鍋,28cm,1002,水野商事,3,3453,573,1151
2025-12-28,名古屋,高橋,31,1008840,2305645,P中華スキンマー,お玉,P中華スキンマー,,1002,水野商事,3,1275,204,425
2025-12-28,名古屋,高橋,31,1008852,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,52,18460,3120,355
2025-12-28,名古屋,伊藤,31,1008867,2305638,Pフライパンカバー24~28用,フライパン,Pフライパンカバー,24~28用,1002,水野商事,9,2538,432,282
2025-12-28,名古屋,伊藤,31,1008873,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1402,井沢商事,12,10800,1260,900
2025-12-28,名古屋,高橋,31,1008876,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1407,田上企画,7,5194,784,742
2025-12-28,名古屋,山本,31,1008879,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1407,田上企画,8,7200,840,900
