売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-09-25,札幌,渡辺,30,1004958,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1024,蒼井食堂,23,10580,1610,460
2025-09-26,札幌,佐藤,30,1004970,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1093,山川事務所,13,6240,650,480
2025-09-27,札幌,伊藤,30,1004994,2305633,Pプラチナフライパン26cm,フライパン,Pプラチナフライパン,26cm,1154,加納企画,5,7250,1550,1450
2025-09-27,札幌,佐藤,30,1004997,2305219,P玉子焼き,フライパン,P玉子焼き,,1154,加納企画,5,1750,445,350
2025-09-28,札幌,鈴木,30,1005072,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,11,11550,1958,1050
2025-09-28,札幌,山本,30,1005078,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,12,6960,600,580
2025-09-28,札幌,佐藤,30,1005108,805089,SP目玉焼,フライパン,SP目玉焼,,1017,沢田工業,8,8640,1728,1080
2025-09-28,札幌,佐藤,30,1005183,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1212,杉野興業,5,4350,800,870
2025-09-29,札幌,高橋,30,1005192,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1105,白鳥食堂,7,6300,735,900
2025-09-30,札幌,伊藤,30,1005213,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1182,薬師丸本舗,23,10580,1610,460
