売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-11-22,名古屋,伊藤,31,1007325,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,2,2100,356,1050
2025-11-22,名古屋,鈴木,31,1007340,2805014,N玉子焼中,フライパン,N玉子焼中,,1105,白鳥食堂,4,2844,424,711
2025-11-24,名古屋,佐藤,31,1007373,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1153,米谷サービス,1,1580,284,1580
2025-11-24,名古屋,田中,31,1007382,805097,SPいため鍋28cm,鍋,SPいため鍋,28cm,1212,杉野興業,1,1750,292,1750
2025-11-26,名古屋,佐藤,31,1007394,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1017,沢田工業,39,17940,2730,460
2025-11-26,名古屋,佐藤,31,1007397,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1022,首藤商事,39,17940,2730,460
2025-11-26,名古屋,鈴木,31,1007403,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1024,蒼井食堂,59,27140,4130,460
2025-11-26,名古屋,田中,31,1007406,16805009,いため鍋28cm,鍋,いため鍋,28cm,1193,相馬事務所,19,12255,1235,645
2025-11-27,名古屋,佐藤,31,1007430,1905152,イタメナベ28cm,鍋,イタメナベ,28cm,1154,加納企画,1,2520,672,2520
2025-11-27,名古屋,高橋,31,1007442,2305629,Pフッソオイルポット,ポット,Pフッソオイルポット,,1154,加納企画,2,1046,346,523
2025-11-27,名古屋,伊藤,31,1007448,2305633,Pプラチナフライパン26cm,フライパン,Pプラチナフライパン,26cm,1154,加納企画,1,1450,310,1450
2025-11-28,名古屋,田中,31,1007460,805089,SP目玉焼,フライパン,SP目玉焼,,1024,蒼井食堂,3,3240,648,1080
2025-11-28,名古屋,佐藤,31,1007463,12605001,鉄厚板揚げ鍋33cm,鍋,鉄厚板揚げ鍋,33cm,1024,蒼井食堂,2,5460,1060,2730
2025-11-28,名古屋,高橋,31,1007478,2305219,P玉子焼き,フライパン,P玉子焼き,,1017,沢田工業,2,640,118,320
2025-11-28,名古屋,高橋,31,1007481,805089,SP目玉焼,フライパン,SP目玉焼,,1017,沢田工業,4,4320,864,1080
2025-11-28,名古屋,佐藤,31,1007490,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1017,沢田工業,1,1580,284,1580
2025-11-28,名古屋,鈴木,31,1007505,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,22,7898,1320,359
2025-11-28,名古屋,高橋,31,1007508,2305640,P鉄製いため鍋28cm,鍋,P鉄製いため鍋,28cm,1002,水野商事,2,2600,442,1300
2025-11-28,名古屋,渡辺,31,1007520,2305203,P温度計付両手天ぷら20M,鍋,P温度計付両手天ぷら,20M,1002,水野商事,1,1390,290,1390
2025-11-28,名古屋,伊藤,31,1007523,2305031,Pフライパン22cm,フライパン,Pフライパン,22cm,1002,水野商事,2,1342,222,671
2025-11-29,名古屋,鈴木,31,1007577,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1105,白鳥食堂,3,2700,315,900
2025-11-29,名古屋,田中,31,1007586,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1407,田上企画,5,4500,525,900
