売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-07-01,大阪,高橋,30,1001619,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1195,木田本舗,59,20650,3245,350
2025-07-01,大阪,山本,30,1001622,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1208,藤井興業,2,2800,424,1400
2025-07-01,大阪,小林,30,1001631,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1210,池本工業,1,1970,370,1970
2025-07-01,大阪,山本,30,1001640,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1212,杉野興業,1,665,130,665
2025-07-01,大阪,山本,30,1001646,805097,SPいため鍋28cm,鍋,SPいため鍋,28cm,1212,杉野興業,1,1750,292,1750
2025-07-02,大阪,佐藤,30,1001655,2805012,Nいため鍋20cm,鍋,Nいため鍋,20cm,1407,田上企画,1,742,112,742
2025-07-04,大阪,田中,30,1001664,16805010,玉子焼,フライパン,玉子焼,,1022,首藤商事,19,9500,1520,500
2025-07-04,大阪,伊藤,30,1001667,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1022,首藤商事,10,23500,3700,2350
2025-07-07,大阪,伊藤,30,1001685,2305031,Pフライパン22cm,フライパン,Pフライパン,22cm,1154,加納企画,1,720,160,720
2025-07-08,大阪,佐藤,30,1001691,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1002,水野商事,53,45050,7420,850
2025-07-08,大阪,鈴木,30,1001703,2305203,P温度計付両手天ぷら20M,鍋,P温度計付両手天ぷら,20M,1002,水野商事,3,4170,870,1390
2025-07-08,大阪,鈴木,30,1001727,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,28,10052,1680,359
2025-07-08,大阪,伊藤,30,1001751,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1017,沢田工業,1,360,65,360
2025-07-08,大阪,渡辺,30,1001754,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1017,沢田工業,1,870,160,870
2025-07-08,大阪,山本,30,1001757,1905152,イタメナベ28cm,鍋,イタメナベ,28cm,1017,沢田工業,1,2250,402,2250
2025-07-08,大阪,高橋,30,1001772,16805015,深型フライパン24cm,フライパン,深型フライパン,24cm,1022,首藤商事,19,10450,1520,550
2025-07-08,大阪,高橋,30,1001781,3005011,Nオコノミヤキプレート,プレート,Nオコノミヤキプレート,,1022,首藤商事,1,750,150,750
2025-07-08,大阪,佐藤,30,1001784,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1023,寺田企画,1,870,160,870
2025-07-08,大阪,小林,30,1001790,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1024,蒼井食堂,1,1580,284,1580
2025-07-08,大阪,田中,30,1001808,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1193,相馬事務所,1,735,133,735
2025-07-08,大阪,鈴木,30,1001826,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1212,杉野興業,2,1100,200,550
2025-07-08,大阪,鈴木,30,1001829,1305006,フライパンカバーセット,フライパン,フライパンカバーセット,,1210,池本工業,19,7410,950,390
2025-07-08,大阪,高橋,30,1001844,1905149,フライパン24cm,フライパン,フライパン,24cm,1212,杉野興業,2,3640,670,1820
2025-07-10,大阪,高橋,30,1001856,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1153,米谷サービス,2,3940,740,1970
2025-07-10,大阪,鈴木,30,1001859,1905149,フライパン24cm,フライパン,フライパン,24cm,1154,加納企画,1,2025,540,2025
2025-07-12,大阪,高橋,30,1001886,805094,返軽炒めパン22cm,フライパン,返軽炒めパン,22cm,1019,小杉本舗,3,5184,864,1728
2025-07-13,大阪,佐藤,30,1001895,15305001,鉄玉子,その他,鉄玉子,,1136,前川サービス,14,6160,1330,440
2025-07-13,大阪,伊藤,30,1001898,2305629,Pフッソオイルポット,ポット,Pフッソオイルポット,,1154,加納企画,2,1046,346,523
2025-07-14,大阪,山本,30,1001907,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,23,8165,1380,355
2025-07-14,大阪,渡辺,30,1001910,2305061,Pオイルポット1.6L,ポット,Pオイルポット,1.6L,1002,水野商事,8,7992,1272,999
2025-07-14,大阪,田中,30,1001916,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1002,水野商事,8,5792,976,724
2025-07-14,大阪,佐藤,30,1001919,2305203,P温度計付両手天ぷら20M,鍋,P温度計付両手天ぷら,20M,1002,水野商事,1,1390,290,1390
2025-07-14,大阪,田中,30,1001928,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,8,3664,608,458
2025-07-14,大阪,伊藤,30,1001937,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,1,1050,178,1050
2025-07-14,大阪,佐藤,30,1001955,605001,SSテンプラバットM,その他,SSテンプラバットM,,1002,水野商事,2,1040,200,520
2025-07-14,大阪,佐藤,30,1001964,2305219,P玉子焼き,フライパン,P玉子焼き,,1017,沢田工業,2,640,118,320
2025-07-14,大阪,山本,30,1001967,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1017,沢田工業,3,4740,852,1580
2025-07-14,大阪,渡辺,30,1001976,805096,SP玉子焼中,フライパン,SP玉子焼中,,1017,沢田工業,3,3450,696,1150
2025-07-14,大阪,佐藤,30,1001982,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1017,沢田工業,4,5600,848,1400
2025-07-14,大阪,鈴木,30,1001988,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1017,沢田工業,1,2480,320,2480
2025-07-14,大阪,中村,30,1002000,2305219,P玉子焼き,フライパン,P玉子焼き,,1024,蒼井食堂,2,640,118,320
2025-07-14,大阪,中村,30,1002006,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1024,蒼井食堂,2,1470,266,735
2025-07-14,大阪,佐藤,30,1002018,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1153,米谷サービス,2,1800,400,900
2025-07-14,大阪,伊藤,30,1002033,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1153,米谷サービス,1,2150,350,2150
2025-07-14,大阪,佐藤,30,1002036,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1193,相馬事務所,1,550,100,550
2025-07-15,大阪,伊藤,30,1002072,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1407,田上企画,3,2295,345,765
2025-07-15,大阪,佐藤,30,1002075,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1407,田上企画,1,742,112,742
2025-07-16,大阪,田中,30,1002087,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1154,加納企画,1,1210,550,1210
2025-07-16,大阪,高橋,30,1002090,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1154,加納企画,1,1100,400,1100
2025-07-16,大阪,鈴木,30,1002096,605001,SSテンプラバットM,その他,SSテンプラバットM,,1154,加納企画,4,3048,1368,762
2025-07-16,大阪,高橋,30,1002099,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1193,相馬事務所,19,8740,1330,460
2025-07-17,大阪,高橋,30,1002111,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1024,蒼井食堂,3,1995,390,665
2025-07-17,大阪,山本,30,1002117,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1024,蒼井食堂,2,2600,440,1300
2025-07-17,大阪,田中,30,1002138,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1212,杉野興業,1,2350,370,2350
2025-07-18,大阪,佐藤,30,1002147,16805009,いため鍋28cm,鍋,いため鍋,28cm,1153,米谷サービス,19,12255,1805,645
2025-07-18,大阪,伊藤,30,1002150,16805010,玉子焼,フライパン,玉子焼,,1212,杉野興業,19,9500,1520,500
2025-07-21,大阪,高橋,30,1002177,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,11,3905,660,355
2025-07-21,大阪,佐藤,30,1002183,2305031,Pフライパン22cm,フライパン,Pフライパン,22cm,1002,水野商事,1,671,111,671
2025-07-21,大阪,田中,30,1002186,2305218,PPいため鍋28cm,鍋,PPいため鍋,28cm,1002,水野商事,3,2652,447,884
2025-07-21,大阪,山本,30,1002192,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,13,4667,780,359
2025-07-21,大阪,佐藤,30,1002207,1905158,フライパン28cm,フライパン,フライパン,28cm,1017,沢田工業,2,3250,590,1625
2025-07-21,大阪,伊藤,30,1002237,805096,SP玉子焼中,フライパン,SP玉子焼中,,1022,首藤商事,1,1150,232,1150
2025-07-21,大阪,小林,30,1002252,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1182,薬師丸本舗,1,735,133,735
2025-07-21,大阪,渡辺,30,1002261,1905150,フライパン26cm,フライパン,フライパン,26cm,1208,藤井興業,1,1946,362,1946
2025-07-24,大阪,鈴木,30,1002333,805097,SPいため鍋28cm,鍋,SPいため鍋,28cm,1212,杉野興業,1,1750,292,1750
2025-07-25,大阪,鈴木,30,1002339,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1024,蒼井食堂,19,8740,1330,460
2025-07-26,大阪,佐藤,30,1002354,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1153,米谷サービス,19,8740,1330,460
2025-07-26,大阪,小林,30,1002357,16805009,いため鍋28cm,鍋,いため鍋,28cm,1193,相馬事務所,19,12255,1235,645
2025-07-27,大阪,加藤,30,1002369,2305635,Pプラチナイタメナベ28cm,鍋,Pプラチナイタメナベ,28cm,1154,加納企画,1,1860,375,1860
2025-07-27,大阪,佐藤,30,1002378,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1154,加納企画,2,770,172,385
2025-07-27,大阪,鈴木,30,1002384,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1154,加納企画,2,1336,266,668
2025-07-27,大阪,鈴木,30,1002387,2305219,P玉子焼き,フライパン,P玉子焼き,,1154,加納企画,1,350,89,350
2025-07-28,大阪,伊藤,30,1002414,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,7,3206,532,458
2025-07-28,大阪,鈴木,30,1002420,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1002,水野商事,1,529,79,529
2025-07-28,大阪,中村,30,1002423,2305203,P温度計付両手天ぷら20M,鍋,P温度計付両手天ぷら,20M,1002,水野商事,1,1390,290,1390
2025-07-28,大阪,佐藤,30,1002438,2305219,P玉子焼き,フライパン,P玉子焼き,,1002,水野商事,20,6280,1060,314
2025-07-28,大阪,佐藤,30,1002441,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,8,4640,400,580
2025-07-28,大阪,佐藤,30,1002444,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,22,7898,1320,359
2025-07-28,大阪,小林,30,1002456,605001,SSテンプラバットM,その他,SSテンプラバットM,,1002,水野商事,9,4680,900,520
2025-07-28,大阪,鈴木,30,1002474,1905158,フライパン28cm,フライパン,フライパン,28cm,1017,沢田工業,2,3250,590,1625
2025-07-28,大阪,田中,30,1002483,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1024,蒼井食堂,1,900,200,900
2025-07-28,大阪,高橋,30,1002486,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1024,蒼井食堂,1,1970,370,1970
2025-07-28,大阪,佐藤,30,1002489,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1024,蒼井食堂,3,4740,852,1580
2025-07-28,大阪,佐藤,30,1002495,805089,SP目玉焼,フライパン,SP目玉焼,,1024,蒼井食堂,3,3240,648,1080
2025-07-28,大阪,山本,30,1002507,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1182,薬師丸本舗,1,1580,284,1580
2025-07-28,大阪,山本,30,1002516,1905158,フライパン28cm,フライパン,フライパン,28cm,1208,藤井興業,1,1625,295,1625
2025-07-29,大阪,加藤,30,1002531,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1407,田上企画,5,4500,525,900
2025-07-31,大阪,田中,30,1002549,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,47,16685,2820,355
2025-07-31,大阪,佐藤,30,1002552,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,5,1775,300,355
2025-07-31,大阪,小林,30,1002558,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1002,水野商事,18,13032,2196,724
2025-07-31,大阪,鈴木,30,1002594,2305031,Pフライパン22cm,フライパン,Pフライパン,22cm,1002,水野商事,7,4697,777,671
2025-07-31,大阪,伊藤,30,1002597,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1002,水野商事,34,27200,4760,800
2025-07-31,大阪,伊藤,30,1002600,2305061,Pオイルポット1.6L,ポット,Pオイルポット,1.6L,1002,水野商事,8,7992,1272,999
2025-07-31,大阪,佐藤,30,1002603,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,10,10500,1780,1050
2025-07-31,大阪,田中,30,1002606,2305218,PPいため鍋28cm,鍋,PPいため鍋,28cm,1002,水野商事,9,7956,1341,884
2025-07-31,大阪,田中,30,1002612,2305641,P鉄製深型フライパン24cm,フライパン,P鉄製深型フライパン,24cm,1002,水野商事,4,4720,804,1180
2025-07-31,大阪,高橋,30,1002621,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1017,沢田工業,3,1995,390,665
2025-07-31,大阪,鈴木,30,1002627,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1017,沢田工業,82,37720,5740,460
2025-07-31,大阪,伊藤,30,1002630,1905158,フライパン28cm,フライパン,フライパン,28cm,1017,沢田工業,5,8125,1475,1625
2025-07-31,大阪,高橋,30,1002648,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1022,首藤商事,5,2750,500,550
2025-07-31,大阪,佐藤,30,1002651,2305010,Pフライパン24cm,フライパン,Pフライパン,24cm,1022,首藤商事,3,4125,750,1375
2025-07-31,大阪,中村,30,1002690,805096,SP玉子焼中,フライパン,SP玉子焼中,,1024,蒼井食堂,5,5750,1160,1150
2025-07-31,大阪,高橋,30,1002711,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1024,蒼井食堂,20,49600,6400,2480
2025-07-31,大阪,鈴木,30,1002717,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1093,山川事務所,12,5760,1080,480
2025-07-31,大阪,高橋,30,1002756,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1195,木田本舗,62,21700,3410,350
2025-07-31,大阪,田中,30,1002762,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1208,藤井興業,5,7000,1060,1400
2025-07-31,大阪,小林,30,1002777,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1212,杉野興業,5,5750,2450,1150
2025-07-31,大阪,中村,30,1002780,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1212,杉野興業,4,2660,520,665
2025-07-31,大阪,高橋,30,1002789,1905150,フライパン26cm,フライパン,フライパン,26cm,1212,杉野興業,7,13622,2534,1946
