売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-10-28,東京,田中,31,1006437,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1212,杉野興業,5,4350,800,870
2025-10-28,東京,渡辺,31,1006461,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1212,杉野興業,6,8400,1272,1400
2025-10-29,東京,田中,31,1006473,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1407,田上企画,9,8100,945,900
2025-10-30,東京,佐藤,31,1006479,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1093,山川事務所,13,6240,1170,480
2025-10-30,東京,渡辺,31,1006482,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1182,薬師丸本舗,23,10580,1610,460
2025-10-31,東京,佐藤,31,1006533,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1093,山川事務所,9,4320,810,480
2025-10-31,東京,田中,31,1006545,15305001,鉄玉子,その他,鉄玉子,,1017,沢田工業,2,880,190,440
2025-10-31,東京,鈴木,31,1006557,2305641,P鉄製深型フライパン24cm,フライパン,P鉄製深型フライパン,24cm,1002,水野商事,1,1180,201,1180
2025-10-31,東京,中村,31,1006560,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,16,7328,1216,458
2025-10-31,東京,伊藤,31,1006590,1905158,フライパン28cm,フライパン,フライパン,28cm,1017,沢田工業,2,3250,590,1625
2025-10-31,東京,鈴木,31,1006611,2305219,P玉子焼き,フライパン,P玉子焼き,,1002,水野商事,28,8792,1484,314
2025-10-31,東京,鈴木,31,1006683,15305001,鉄玉子,その他,鉄玉子,,1210,池本工業,2,880,190,440
