売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-08-22,京都,渡辺,30,1003593,2805014,N玉子焼中,フライパン,N玉子焼中,,1407,田上企画,6,4266,636,711
2025-08-24,京都,佐藤,30,1003599,1905149,フライパン24cm,フライパン,フライパン,24cm,1024,蒼井食堂,4,7280,1340,1820
2025-08-24,京都,田中,30,1003608,805089,SP目玉焼,フライパン,SP目玉焼,,1193,相馬事務所,4,4320,864,1080
2025-08-26,京都,鈴木,30,1003635,16805009,いため鍋28cm,鍋,いため鍋,28cm,1193,相馬事務所,22,14190,1430,645
2025-08-27,京都,高橋,30,1003641,15305001,鉄玉子,その他,鉄玉子,,1136,前川サービス,1,440,95,440
2025-08-27,京都,中村,30,1003680,805094,返軽炒めパン22cm,フライパン,返軽炒めパン,22cm,1154,加納企画,5,8800,1600,1760
2025-08-28,京都,佐藤,30,1003704,2305031,Pフライパン22cm,フライパン,Pフライパン,22cm,1002,水野商事,5,3355,555,671
2025-08-28,京都,渡辺,30,1003749,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,25,8975,1500,359
2025-08-28,京都,中村,30,1003755,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1017,沢田工業,4,4600,1960,1150
2025-08-28,京都,高橋,30,1003764,2305219,P玉子焼き,フライパン,P玉子焼き,,1017,沢田工業,5,1600,295,320
2025-08-28,京都,佐藤,30,1003776,805094,返軽炒めパン22cm,フライパン,返軽炒めパン,22cm,1019,小杉本舗,5,8640,1440,1728
2025-08-28,京都,高橋,30,1003779,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1022,首藤商事,3,3900,660,1300
2025-08-28,京都,渡辺,30,1003803,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1024,蒼井食堂,4,9920,1280,2480
2025-08-28,京都,佐藤,30,1003845,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1212,杉野興業,3,2700,600,900
2025-08-28,京都,佐藤,30,1003848,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1212,杉野興業,5,7000,1060,1400
2025-08-28,京都,佐藤,30,1003851,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1212,杉野興業,4,3480,640,870
2025-08-29,京都,佐藤,30,1003866,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1407,田上企画,8,7200,840,900
2025-08-31,京都,佐藤,30,1003881,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,6,2130,360,355
2025-08-31,京都,鈴木,30,1003887,2305644,P片手天ぷら鍋20cm,鍋,P片手天ぷら鍋,20cm,1002,水野商事,6,8370,1770,1395
2025-08-31,京都,田中,30,1003899,2305203,P温度計付両手天ぷら20M,鍋,P温度計付両手天ぷら,20M,1002,水野商事,4,5560,1160,1390
2025-08-31,京都,高橋,30,1003902,2305203,P温度計付両手天ぷら20M,鍋,P温度計付両手天ぷら,20M,1002,水野商事,4,5560,1160,1390
2025-08-31,京都,田中,30,1003908,2305638,Pフライパンカバー24~28用,フライパン,Pフライパンカバー,24~28用,1002,水野商事,11,3102,528,282
2025-08-31,京都,伊藤,30,1003914,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,33,11847,1980,359
2025-08-31,京都,佐藤,30,1003917,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1002,水野商事,11,5819,869,529
2025-08-31,京都,高橋,30,1003956,15305001,鉄玉子,その他,鉄玉子,,1017,沢田工業,6,2640,570,440
2025-08-31,京都,高橋,30,1003980,2305010,Pフライパン24cm,フライパン,Pフライパン,24cm,1022,首藤商事,4,5500,1000,1375
2025-08-31,京都,高橋,30,1004022,805096,SP玉子焼中,フライパン,SP玉子焼中,,1024,蒼井食堂,6,6900,1392,1150
2025-08-31,京都,鈴木,30,1004025,15305001,鉄玉子,その他,鉄玉子,,1024,蒼井食堂,6,2640,570,440
2025-08-31,京都,山本,30,1004031,1905150,フライパン26cm,フライパン,フライパン,26cm,1024,蒼井食堂,5,9730,1810,1946
2025-08-31,京都,山本,30,1004055,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1153,米谷サービス,5,4350,800,870
2025-08-31,京都,高橋,30,1004082,1905158,フライパン28cm,フライパン,フライパン,28cm,1193,相馬事務所,4,6500,1180,1625
2025-08-31,京都,鈴木,30,1004094,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1195,木田本舗,63,22050,3465,350
2025-08-31,京都,佐藤,30,1004103,1905158,フライパン28cm,フライパン,フライパン,28cm,1210,池本工業,4,6500,1180,1625
2025-08-31,京都,鈴木,30,1004124,805097,SPいため鍋28cm,鍋,SPいため鍋,28cm,1212,杉野興業,5,8750,1460,1750
