売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-08-16,名古屋,高橋,30,1003317,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1153,米谷サービス,4,7880,1480,1970
2025-08-16,名古屋,鈴木,30,1003323,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1154,加納企画,1,1100,400,1100
2025-08-16,名古屋,鈴木,30,1003326,2305629,Pフッソオイルポット,ポット,Pフッソオイルポット,,1154,加納企画,4,2092,692,523
2025-08-17,名古屋,伊藤,30,1003368,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1153,米谷サービス,5,1800,325,360
2025-08-17,名古屋,鈴木,30,1003371,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1153,米谷サービス,3,7050,1110,2350
2025-08-17,名古屋,小林,30,1003377,1905158,フライパン28cm,フライパン,フライパン,28cm,1210,池本工業,3,4875,885,1625
2025-08-17,名古屋,鈴木,30,1003380,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1208,藤井興業,5,11750,1850,2350
2025-08-18,名古屋,田中,30,1003398,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1212,杉野興業,22,10010,550,455
2025-08-20,名古屋,佐藤,30,1003407,1905148,タマゴヤキ,フライパン,タマゴヤキ,,1154,加納企画,4,6480,1332,1620
2025-08-21,名古屋,山本,30,1003419,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1002,水野商事,13,9412,1586,724
2025-08-21,名古屋,田中,30,1003425,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,59,20945,3540,355
2025-08-21,名古屋,伊藤,30,1003431,2305031,Pフライパン22cm,フライパン,Pフライパン,22cm,1002,水野商事,4,2684,444,671
2025-08-21,名古屋,小林,30,1003449,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,3,3150,534,1050
2025-08-21,名古屋,小林,30,1003464,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1017,沢田工業,5,6500,1100,1300
2025-08-21,名古屋,高橋,30,1003473,15305001,鉄玉子,その他,鉄玉子,,1019,小杉本舗,12,4980,840,415
2025-08-21,名古屋,中村,30,1003482,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1022,首藤商事,5,1800,325,360
2025-08-21,名古屋,渡辺,30,1003524,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1182,薬師丸本舗,3,4200,636,1400
2025-08-21,名古屋,鈴木,30,1003533,1905150,フライパン26cm,フライパン,フライパン,26cm,1208,藤井興業,4,7784,1448,1946
2025-08-22,名古屋,中村,30,1003575,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1329,野口学園,12,9180,1380,765
2025-08-22,名古屋,田中,30,1003578,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1402,井沢商事,8,6120,920,765
2025-08-22,名古屋,鈴木,30,1003584,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1402,井沢商事,8,7200,840,900
2025-08-24,名古屋,田中,30,1003596,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1022,首藤商事,3,3900,660,1300
2025-08-24,名古屋,中村,30,1003605,1905150,フライパン26cm,フライパン,フライパン,26cm,1153,米谷サービス,5,9730,1810,1946
2025-08-25,名古屋,鈴木,30,1003614,16805009,いため鍋28cm,鍋,いため鍋,28cm,1022,首藤商事,22,14190,1430,645
2025-08-26,名古屋,渡辺,30,1003626,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1024,蒼井食堂,62,28520,4340,460
2025-08-27,名古屋,高橋,30,1003644,15305001,鉄玉子,その他,鉄玉子,,1136,前川サービス,24,10560,2280,440
2025-08-27,名古屋,伊藤,30,1003647,2305636,Pプラチナミニフライパン18cm,フライパン,Pプラチナミニフライパン,18cm,1154,加納企画,5,6250,1350,1250
2025-08-27,名古屋,中村,30,1003650,2305635,Pプラチナイタメナベ28cm,鍋,Pプラチナイタメナベ,28cm,1154,加納企画,4,7440,1500,1860
2025-08-28,名古屋,鈴木,30,1003707,2305644,P片手天ぷら鍋20cm,鍋,P片手天ぷら鍋,20cm,1002,水野商事,3,4185,885,1395
2025-08-28,名古屋,伊藤,30,1003710,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,32,11360,1920,355
2025-08-28,名古屋,渡辺,30,1003716,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1002,水野商事,11,9350,1540,850
2025-08-28,名古屋,佐藤,30,1003722,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1002,水野商事,41,32800,5740,800
2025-08-28,名古屋,鈴木,30,1003725,2305028,Pいため鍋28cm,鍋,Pいため鍋,28cm,1002,水野商事,3,3453,573,1151
2025-08-28,名古屋,鈴木,30,1003728,2305645,P中華スキンマー,お玉,P中華スキンマー,,1002,水野商事,3,1275,204,425
2025-08-28,名古屋,鈴木,30,1003731,2305641,P鉄製深型フライパン24cm,フライパン,P鉄製深型フライパン,24cm,1002,水野商事,3,3540,603,1180
2025-08-28,名古屋,田中,30,1003737,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,10,10500,1780,1050
2025-08-28,名古屋,山本,30,1003746,2305640,P鉄製いため鍋28cm,鍋,P鉄製いため鍋,28cm,1002,水野商事,5,6500,1105,1300
2025-08-28,名古屋,田中,30,1003767,805096,SP玉子焼中,フライパン,SP玉子焼中,,1017,沢田工業,4,4600,928,1150
2025-08-28,名古屋,山本,30,1003791,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1024,蒼井食堂,4,3600,800,900
2025-08-28,名古屋,佐藤,30,1003812,12605001,鉄厚板揚げ鍋33cm,鍋,鉄厚板揚げ鍋,33cm,1153,米谷サービス,3,8190,1590,2730
2025-08-28,名古屋,佐藤,30,1003827,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1193,相馬事務所,3,4740,852,1580
2025-08-29,名古屋,山本,30,1003857,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1402,井沢商事,12,10800,1260,900
2025-08-30,名古屋,鈴木,30,1003869,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1093,山川事務所,12,5760,600,480
2025-08-30,名古屋,田中,30,1003872,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1093,山川事務所,12,5760,1080,480
2025-08-31,名古屋,高橋,30,1003884,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,45,15975,2700,355
2025-08-31,名古屋,田中,30,1003920,2305028,Pいため鍋28cm,鍋,Pいため鍋,28cm,1002,水野商事,4,4604,764,1151
2025-08-31,名古屋,田中,30,1003932,2305218,PPいため鍋28cm,鍋,PPいため鍋,28cm,1002,水野商事,10,8840,1490,884
2025-08-31,名古屋,鈴木,30,1003953,2305060,Pカセットコンロ用オイルプレート,プレート,Pカセットコンロ用オイルプレート,,1017,沢田工業,6,4680,504,780
2025-08-31,名古屋,中村,30,1003959,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1017,沢田工業,83,38180,5810,460
2025-08-31,名古屋,田中,30,1003965,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1017,沢田工業,5,4350,800,870
2025-08-31,名古屋,渡辺,30,1003974,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1017,沢田工業,4,9400,1480,2350
2025-08-31,名古屋,佐藤,30,1003977,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1022,首藤商事,6,3300,600,550
2025-08-31,名古屋,伊藤,30,1003986,1905158,フライパン28cm,フライパン,フライパン,28cm,1022,首藤商事,5,8125,1475,1625
2025-08-31,名古屋,伊藤,30,1003989,805096,SP玉子焼中,フライパン,SP玉子焼中,,1022,首藤商事,5,5750,1160,1150
2025-08-31,名古屋,佐藤,30,1003995,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1023,寺田企画,1,870,160,870
2025-08-31,名古屋,田中,30,1004001,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1024,蒼井食堂,5,9850,1850,1970
2025-08-31,名古屋,山本,30,1004010,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1024,蒼井食堂,6,3300,600,550
2025-08-31,名古屋,高橋,30,1004013,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1024,蒼井食堂,6,6900,2940,1150
2025-08-31,名古屋,渡辺,30,1004019,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1024,蒼井食堂,7,9800,1484,1400
2025-08-31,名古屋,渡辺,30,1004043,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1024,蒼井食堂,4,9400,1480,2350
2025-08-31,名古屋,佐藤,30,1004052,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1093,山川事務所,13,6240,1170,480
2025-08-31,名古屋,渡辺,30,1004079,1905150,フライパン26cm,フライパン,フライパン,26cm,1193,相馬事務所,4,7784,1448,1946
2025-08-31,名古屋,鈴木,30,1004091,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1193,相馬事務所,4,9400,1480,2350
2025-08-31,名古屋,高橋,30,1004097,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1208,藤井興業,6,8400,1272,1400
2025-08-31,名古屋,高橋,30,1004100,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1208,藤井興業,5,6500,1100,1300
2025-08-31,名古屋,伊藤,30,1004118,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1212,杉野興業,5,3325,650,665
2025-08-31,名古屋,伊藤,30,1004127,1905150,フライパン26cm,フライパン,フライパン,26cm,1212,杉野興業,8,15568,2896,1946
