売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-09-21,京都,鈴木,30,1004751,2305061,Pオイルポット1.6L,ポット,Pオイルポット,1.6L,1002,水野商事,9,8991,1431,999
2025-09-21,京都,小林,30,1004778,2305641,P鉄製深型フライパン24cm,フライパン,P鉄製深型フライパン,24cm,1002,水野商事,4,4720,804,1180
2025-09-21,京都,鈴木,30,1004793,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1002,水野商事,20,16000,2800,800
2025-09-21,京都,鈴木,30,1004796,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,17,6103,1020,359
2025-09-21,京都,渡辺,30,1004844,1905149,フライパン24cm,フライパン,フライパン,24cm,1022,首藤商事,4,7280,1340,1820
2025-09-21,京都,伊藤,30,1004859,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1024,蒼井食堂,10,23500,3700,2350
2025-09-21,京都,鈴木,30,1004862,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1024,蒼井食堂,20,43000,7000,2150
2025-09-21,京都,高橋,30,1004865,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1182,薬師丸本舗,4,5600,848,1400
2025-09-21,京都,田中,30,1004892,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1212,杉野興業,5,10750,1750,2150
2025-09-22,京都,伊藤,30,1004895,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,2,2100,356,1050
2025-09-22,京都,鈴木,30,1004925,2805012,Nいため鍋20cm,鍋,Nいため鍋,20cm,1402,井沢商事,9,6678,1008,742
2025-09-24,京都,山本,30,1004940,1905149,フライパン24cm,フライパン,フライパン,24cm,1024,蒼井食堂,5,9100,1675,1820
2025-09-24,京都,高橋,30,1004949,805089,SP目玉焼,フライパン,SP目玉焼,,1193,相馬事務所,5,5400,1080,1080
2025-09-24,京都,鈴木,30,1004952,805097,SPいため鍋28cm,鍋,SPいため鍋,28cm,1212,杉野興業,5,8750,1460,1750
2025-09-26,京都,鈴木,30,1004964,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1022,首藤商事,43,19780,3010,460
2025-09-26,京都,田中,30,1004973,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1153,米谷サービス,23,10580,1610,460
2025-09-26,京都,高橋,30,1004979,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1212,杉野興業,43,19780,3010,460
2025-09-27,京都,伊藤,30,1004982,15305001,鉄玉子,その他,鉄玉子,,1136,前川サービス,2,880,190,440
2025-09-27,京都,鈴木,30,1004985,15305001,鉄玉子,その他,鉄玉子,,1136,前川サービス,25,11000,2375,440
2025-09-28,京都,高橋,30,1005033,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,53,18815,3180,355
2025-09-28,京都,高橋,30,1005039,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1002,水野商事,25,18100,3050,724
2025-09-28,京都,田中,30,1005045,2305031,Pフライパン22cm,フライパン,Pフライパン,22cm,1002,水野商事,6,4026,666,671
2025-09-28,京都,山本,30,1005048,2305645,P中華スキンマー,お玉,P中華スキンマー,,1002,水野商事,4,1700,272,425
2025-09-28,京都,鈴木,30,1005060,2305638,Pフライパンカバー24~28用,フライパン,Pフライパンカバー,24~28用,1002,水野商事,10,2820,480,282
2025-09-28,京都,鈴木,30,1005069,2305028,Pいため鍋28cm,鍋,Pいため鍋,28cm,1002,水野商事,4,4604,764,1151
2025-09-28,京都,渡辺,30,1005081,12605001,鉄厚板揚げ鍋33cm,鍋,鉄厚板揚げ鍋,33cm,1002,水野商事,6,16368,3168,2728
2025-09-28,京都,佐藤,30,1005090,605001,SSテンプラバットM,その他,SSテンプラバットM,,1002,水野商事,13,6760,1300,520
2025-09-28,京都,高橋,30,1005096,2305219,P玉子焼き,フライパン,P玉子焼き,,1017,沢田工業,6,1920,354,320
2025-09-28,京都,高橋,30,1005102,805096,SP玉子焼中,フライパン,SP玉子焼中,,1017,沢田工業,5,5750,1160,1150
2025-09-28,京都,田中,30,1005141,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1193,相馬事務所,4,8600,1400,2150
2025-09-28,京都,鈴木,30,1005165,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1193,相馬事務所,4,6320,1136,1580
2025-09-28,京都,中村,30,1005174,805096,SP玉子焼中,フライパン,SP玉子焼中,,1208,藤井興業,5,5750,1160,1150
2025-09-28,京都,田中,30,1005177,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1208,藤井興業,5,7900,1420,1580
2025-09-29,京都,佐藤,30,1005198,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1407,田上企画,8,5936,896,742
