売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-11-14,東京,伊藤,31,1007040,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,13,4667,780,359
2025-11-14,東京,田中,31,1007055,2305219,P玉子焼き,フライパン,P玉子焼き,,1002,水野商事,26,8164,1378,314
2025-11-14,東京,高橋,31,1007058,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,8,3664,608,458
2025-11-15,東京,中村,31,1007109,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,2,2100,356,1050
2025-11-15,東京,鈴木,31,1007115,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1407,田上企画,1,742,112,742
2025-11-16,東京,高橋,31,1007124,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1153,米谷サービス,1,1970,370,1970
2025-11-16,東京,佐藤,31,1007130,1305006,フライパンカバーセット,フライパン,フライパンカバーセット,,1210,池本工業,19,7410,950,390
2025-11-16,東京,中村,31,1007133,2305629,Pフッソオイルポット,ポット,Pフッソオイルポット,,1154,加納企画,1,523,173,523
2025-11-16,東京,渡辺,31,1007136,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1154,加納企画,1,1100,400,1100
2025-11-17,東京,中村,31,1007163,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1024,蒼井食堂,3,1995,390,665
2025-11-17,東京,佐藤,31,1007166,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1024,蒼井食堂,1,900,200,900
2025-11-17,東京,佐藤,31,1007175,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1024,蒼井食堂,5,1800,325,360
2025-11-17,東京,伊藤,31,1007178,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1208,藤井興業,2,4700,740,2350
2025-11-20,東京,小林,31,1007205,15305001,鉄玉子,その他,鉄玉子,,1136,前川サービス,27,11880,2565,440
2025-11-21,東京,鈴木,31,1007220,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1024,蒼井食堂,3,2610,480,870
2025-11-21,東京,高橋,31,1007232,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1022,首藤商事,3,4740,852,1580
2025-11-21,東京,中村,31,1007241,805091,返軽フライパン26cm,フライパン,返軽フライパン,26cm,1019,小杉本舗,4,8208,1368,2052
2025-11-21,東京,佐藤,31,1007253,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1022,首藤商事,2,1100,200,550
2025-11-21,東京,田中,31,1007262,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1002,水野商事,10,7240,1220,724
2025-11-21,東京,渡辺,31,1007268,2305219,P玉子焼き,フライパン,P玉子焼き,,1002,水野商事,35,10990,1855,314
2025-11-21,東京,伊藤,31,1007301,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1212,杉野興業,2,1470,266,735
2025-11-22,東京,佐藤,31,1007328,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1003,小沼興業,1,551,256,551
2025-11-22,東京,山本,31,1007364,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1175,小宮サービス,19,14535,2185,765
2025-11-24,東京,田中,31,1007370,1905150,フライパン26cm,フライパン,フライパン,26cm,1153,米谷サービス,2,3892,724,1946
2025-11-25,東京,山本,31,1007385,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1024,蒼井食堂,19,8740,1330,460
2025-11-26,東京,小林,31,1007391,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1093,山川事務所,9,4320,450,480
2025-11-27,東京,山本,31,1007418,15305001,鉄玉子,その他,鉄玉子,,1136,前川サービス,21,9240,1995,440
2025-11-27,東京,田中,31,1007436,2305635,Pプラチナイタメナベ28cm,鍋,Pプラチナイタメナベ,28cm,1154,加納企画,1,1860,375,1860
2025-11-27,東京,加藤,31,1007445,2305636,Pプラチナミニフライパン18cm,フライパン,Pプラチナミニフライパン,18cm,1154,加納企画,2,2500,540,1250
2025-11-28,東京,伊藤,31,1007472,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,8,4640,400,580
2025-11-28,東京,小林,31,1007496,12605001,鉄厚板揚げ鍋33cm,鍋,鉄厚板揚げ鍋,33cm,1002,水野商事,2,5456,1056,2728
2025-11-28,東京,渡辺,31,1007502,605001,SSテンプラバットM,その他,SSテンプラバットM,,1002,水野商事,9,4680,900,520
2025-11-28,東京,佐藤,31,1007517,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1017,沢田工業,4,1440,260,360
2025-11-28,東京,田中,31,1007526,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1002,水野商事,21,15204,2562,724
2025-11-28,東京,高橋,31,1007529,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,7,3206,532,458
2025-11-28,東京,高橋,31,1007541,2305638,Pフライパンカバー24~28用,フライパン,Pフライパンカバー,24~28用,1002,水野商事,6,1692,288,282
2025-11-28,東京,渡辺,31,1007574,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1182,薬師丸本舗,1,1580,284,1580
2025-11-29,東京,渡辺,31,1007580,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1407,田上企画,4,2968,448,742
