売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-11-14,大阪,高橋,31,1007094,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1210,池本工業,1,2350,370,2350
2025-11-14,大阪,渡辺,31,1007097,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1212,杉野興業,2,1740,320,870
2025-11-15,大阪,佐藤,31,1007121,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1407,田上企画,3,2295,345,765
2025-11-16,大阪,山本,31,1007142,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1154,加納企画,2,2200,800,1100
2025-11-17,大阪,山本,31,1007154,1905150,フライパン26cm,フライパン,フライパン,26cm,1024,蒼井食堂,1,1946,362,1946
2025-11-17,大阪,渡辺,31,1007157,1905158,フライパン28cm,フライパン,フライパン,28cm,1024,蒼井食堂,2,3250,590,1625
2025-11-17,大阪,鈴木,31,1007160,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1024,蒼井食堂,2,2600,440,1300
2025-11-17,大阪,山本,31,1007169,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1208,藤井興業,2,4960,640,2480
2025-11-20,大阪,佐藤,31,1007208,1905148,タマゴヤキ,フライパン,タマゴヤキ,,1154,加納企画,1,1620,333,1620
2025-11-21,大阪,佐藤,31,1007214,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,3,1740,150,580
2025-11-21,大阪,渡辺,31,1007217,605001,SSテンプラバットM,その他,SSテンプラバットM,,1002,水野商事,2,1040,200,520
2025-11-21,大阪,高橋,31,1007226,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1024,蒼井食堂,2,1470,266,735
2025-11-21,大阪,佐藤,31,1007235,1905158,フライパン28cm,フライパン,フライパン,28cm,1017,沢田工業,2,3250,590,1625
2025-11-21,大阪,鈴木,31,1007247,10705005,テンプラナベ24cmF,鍋,テンプラナベ,24cmF,1024,蒼井食堂,1,2560,460,2560
2025-11-21,大阪,山本,31,1007259,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1022,首藤商事,19,8740,1330,460
2025-11-21,大阪,高橋,31,1007265,2305028,Pいため鍋28cm,鍋,Pいため鍋,28cm,1002,水野商事,3,3453,573,1151
2025-11-21,大阪,田中,31,1007271,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,9,4122,684,458
2025-11-21,大阪,田中,31,1007283,2305061,Pオイルポット1.6L,ポット,Pオイルポット,1.6L,1002,水野商事,5,4995,795,999
2025-11-21,大阪,田中,31,1007319,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1193,相馬事務所,1,1300,220,1300
2025-11-22,大阪,高橋,31,1007331,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1105,白鳥食堂,2,1800,210,900
2025-11-22,大阪,高橋,31,1007346,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1402,井沢商事,7,6300,735,900
2025-11-22,大阪,佐藤,31,1007367,2805012,Nいため鍋20cm,鍋,Nいため鍋,20cm,1402,井沢商事,5,3710,560,742
2025-11-24,大阪,佐藤,31,1007376,1905149,フライパン24cm,フライパン,フライパン,24cm,1024,蒼井食堂,1,1820,335,1820
2025-11-24,大阪,田中,31,1007379,805089,SP目玉焼,フライパン,SP目玉焼,,1193,相馬事務所,1,1080,216,1080
2025-11-26,大阪,佐藤,31,1007400,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1153,米谷サービス,19,8740,1330,460
2025-11-26,大阪,伊藤,31,1007409,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1212,杉野興業,39,17940,2730,460
2025-11-27,大阪,佐藤,31,1007412,805090,返軽フライパン24cm,フライパン,返軽フライパン,24cm,1154,加納企画,1,1925,350,1925
2025-11-27,大阪,鈴木,31,1007439,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1154,加納企画,2,1336,266,668
2025-11-28,大阪,高橋,31,1007457,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1024,蒼井食堂,3,4740,852,1580
2025-11-28,大阪,佐藤,31,1007466,805096,SP玉子焼中,フライパン,SP玉子焼中,,1153,米谷サービス,2,2300,464,1150
2025-11-28,大阪,伊藤,31,1007469,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1024,蒼井食堂,10,23500,3700,2350
2025-11-28,大阪,高橋,31,1007475,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1024,蒼井食堂,1,900,200,900
2025-11-28,大阪,鈴木,31,1007487,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1024,蒼井食堂,1,2480,320,2480
2025-11-28,大阪,田中,31,1007499,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,7,7350,1246,1050
2025-11-28,大阪,鈴木,31,1007511,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1017,沢田工業,1,1150,490,1150
2025-11-28,大阪,佐藤,31,1007514,805094,返軽炒めパン22cm,フライパン,返軽炒めパン,22cm,1019,小杉本舗,2,3456,576,1728
2025-11-28,大阪,中村,31,1007532,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1002,水野商事,1,529,79,529
2025-11-28,大阪,鈴木,31,1007538,2305218,PPいため鍋28cm,鍋,PPいため鍋,28cm,1002,水野商事,9,7956,1341,884
2025-11-28,大阪,鈴木,31,1007550,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1002,水野商事,8,6800,1120,850
2025-11-28,大阪,山本,31,1007553,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1002,水野商事,38,30400,5320,800
2025-11-28,大阪,山本,31,1007556,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,29,10295,1740,355
2025-11-28,大阪,鈴木,31,1007559,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1208,藤井興業,1,1580,284,1580
2025-11-28,大阪,高橋,31,1007562,1905158,フライパン28cm,フライパン,フライパン,28cm,1208,藤井興業,1,1625,295,1625
2025-11-28,大阪,小林,31,1007568,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1212,杉野興業,1,870,160,870
2025-11-28,大阪,佐藤,31,1007571,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1212,杉野興業,2,2800,424,1400
2025-11-29,大阪,高橋,31,1007583,2805012,Nいため鍋20cm,鍋,Nいため鍋,20cm,1407,田上企画,2,1484,224,742
2025-11-29,大阪,山本,31,1007589,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1402,井沢商事,9,8100,945,900
2025-11-30,大阪,渡辺,31,1007592,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1093,山川事務所,9,4320,450,480
2025-11-30,大阪,佐藤,31,1007598,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1182,薬師丸本舗,19,8740,1330,460
