売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-07-14,京都,山本,30,1001991,2305219,P玉子焼き,フライパン,P玉子焼き,,1022,首藤商事,1,320,59,320
2025-07-14,京都,伊藤,30,1002021,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1153,米谷サービス,2,1740,320,870
2025-07-14,京都,高橋,30,1002027,1905158,フライパン28cm,フライパン,フライパン,28cm,1153,米谷サービス,3,4875,885,1625
2025-07-14,京都,伊藤,30,1002030,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1153,米谷サービス,3,4740,852,1580
2025-07-14,京都,伊藤,30,1002045,805089,SP目玉焼,フライパン,SP目玉焼,,1208,藤井興業,1,1080,216,1080
2025-07-15,京都,渡辺,30,1002069,2805012,Nいため鍋20cm,鍋,Nいため鍋,20cm,1407,田上企画,1,742,112,742
2025-07-16,京都,小林,30,1002081,2305629,Pフッソオイルポット,ポット,Pフッソオイルポット,,1154,加納企画,1,523,173,523
2025-07-16,京都,高橋,30,1002093,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1154,加納企画,1,865,155,865
2025-07-16,京都,高橋,30,1002102,1305006,フライパンカバーセット,フライパン,フライパンカバーセット,,1210,池本工業,19,7410,950,390
2025-07-17,京都,佐藤,30,1002105,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1024,蒼井食堂,1,900,200,900
2025-07-17,京都,渡辺,30,1002108,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1024,蒼井食堂,5,1800,325,360
2025-07-17,京都,山本,30,1002114,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1024,蒼井食堂,1,1580,284,1580
2025-07-17,京都,高橋,30,1002126,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1153,米谷サービス,2,720,130,360
2025-07-17,京都,鈴木,30,1002132,15305001,鉄玉子,その他,鉄玉子,,1210,池本工業,2,880,190,440
2025-07-17,京都,伊藤,30,1002135,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1208,藤井興業,2,4700,740,2350
2025-07-20,京都,高橋,30,1002162,1905148,タマゴヤキ,フライパン,タマゴヤキ,,1154,加納企画,1,1620,333,1620
2025-07-21,京都,山本,30,1002171,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,9,4122,684,458
2025-07-21,京都,鈴木,30,1002189,2305219,P玉子焼き,フライパン,P玉子焼き,,1002,水野商事,35,10990,1855,314
2025-07-21,京都,鈴木,30,1002240,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1024,蒼井食堂,2,1470,266,735
2025-07-21,京都,渡辺,30,1002246,10705005,テンプラナベ24cmF,鍋,テンプラナベ,24cmF,1024,蒼井食堂,1,2560,460,2560
2025-07-21,京都,田中,30,1002249,1905150,フライパン26cm,フライパン,フライパン,26cm,1024,蒼井食堂,2,3892,724,1946
2025-07-21,京都,佐藤,30,1002255,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1193,相馬事務所,1,1300,220,1300
2025-07-21,京都,佐藤,30,1002273,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1212,杉野興業,1,2150,350,2150
2025-07-22,京都,鈴木,30,1002279,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1003,小沼興業,1,551,256,551
2025-07-22,京都,佐藤,30,1002315,2805014,N玉子焼中,フライパン,N玉子焼中,,1407,田上企画,3,2133,318,711
2025-07-22,京都,中村,30,1002318,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1407,田上企画,3,2226,336,742
2025-07-25,京都,佐藤,30,1002336,16805009,いため鍋28cm,鍋,いため鍋,28cm,1022,首藤商事,19,12255,1235,645
2025-07-26,京都,高橋,30,1002345,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1022,首藤商事,39,17940,2730,460
2025-07-26,京都,高橋,30,1002351,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1093,山川事務所,9,4320,450,480
2025-07-27,京都,高橋,30,1002381,2305636,Pプラチナミニフライパン18cm,フライパン,Pプラチナミニフライパン,18cm,1154,加納企画,2,2500,540,1250
2025-07-27,京都,佐藤,30,1002390,805095,返軽玉子焼,フライパン,返軽玉子焼,,1154,加納企画,1,1650,300,1650
2025-07-27,京都,伊藤,30,1002393,1905152,イタメナベ28cm,鍋,イタメナベ,28cm,1154,加納企画,1,2520,672,2520
2025-07-27,京都,渡辺,30,1002396,805090,返軽フライパン24cm,フライパン,返軽フライパン,24cm,1154,加納企画,1,1925,350,1925
2025-07-28,京都,山本,30,1002432,2305638,Pフライパンカバー24~28用,フライパン,Pフライパンカバー,24~28用,1002,水野商事,6,1692,288,282
2025-07-28,京都,伊藤,30,1002447,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,7,7350,1246,1050
2025-07-28,京都,佐藤,30,1002453,12605001,鉄厚板揚げ鍋33cm,鍋,鉄厚板揚げ鍋,33cm,1002,水野商事,2,5456,1056,2728
2025-07-28,京都,田中,30,1002465,2305219,P玉子焼き,フライパン,P玉子焼き,,1017,沢田工業,2,640,118,320
2025-07-28,京都,伊藤,30,1002468,805096,SP玉子焼中,フライパン,SP玉子焼中,,1017,沢田工業,1,1150,232,1150
2025-07-28,京都,鈴木,30,1002501,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1024,蒼井食堂,1,2480,320,2480
2025-07-29,京都,鈴木,30,1002525,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1105,白鳥食堂,3,2700,315,900
2025-07-29,京都,小林,30,1002528,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1402,井沢商事,9,8100,945,900
2025-07-29,京都,小林,30,1002537,2805012,Nいため鍋20cm,鍋,Nいため鍋,20cm,1407,田上企画,2,1484,224,742
2025-07-30,京都,高橋,30,1002546,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1182,薬師丸本舗,19,8740,1330,460
2025-07-31,京都,伊藤,30,1002555,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1002,水野商事,60,51000,8400,850
2025-07-31,京都,鈴木,30,1002561,2305203,P温度計付両手天ぷら20M,鍋,P温度計付両手天ぷら,20M,1002,水野商事,3,4170,870,1390
2025-07-31,京都,中村,30,1002567,2305644,P片手天ぷら鍋20cm,鍋,P片手天ぷら鍋,20cm,1002,水野商事,5,6975,1475,1395
2025-07-31,京都,小林,30,1002573,2305203,P温度計付両手天ぷら20M,鍋,P温度計付両手天ぷら,20M,1002,水野商事,3,4170,870,1390
2025-07-31,京都,小林,30,1002579,2305638,Pフライパンカバー24~28用,フライパン,Pフライパンカバー,24~28用,1002,水野商事,10,2820,480,282
2025-07-31,京都,渡辺,30,1002609,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,22,12760,1980,580
2025-07-31,京都,鈴木,30,1002633,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1017,沢田工業,4,3480,640,870
2025-07-31,京都,鈴木,30,1002636,15305001,鉄玉子,その他,鉄玉子,,1017,沢田工業,5,2200,475,440
2025-07-31,京都,田中,30,1002729,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1153,米谷サービス,4,6320,1136,1580
2025-07-31,京都,鈴木,30,1002732,2305632,Pプラチナフライパン24cm,フライパン,Pプラチナフライパン,24cm,1154,加納企画,4,5400,1120,1350
2025-07-31,京都,山本,30,1002744,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1193,相馬事務所,4,3480,640,870
2025-07-31,京都,渡辺,30,1002765,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1210,池本工業,4,7880,1480,1970
2025-07-31,京都,渡辺,30,1002786,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1212,杉野興業,6,9480,1704,1580
