売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-09-07,大阪,高橋,30,1004328,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1193,相馬事務所,5,4350,800,870
2025-09-07,大阪,佐藤,30,1004334,2305219,P玉子焼き,フライパン,P玉子焼き,,1193,相馬事務所,5,1600,295,320
2025-09-07,大阪,鈴木,30,1004346,1905150,フライパン26cm,フライパン,フライパン,26cm,1208,藤井興業,4,7784,1448,1946
2025-09-07,大阪,田中,30,1004349,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1208,藤井興業,5,7000,1060,1400
2025-09-07,大阪,佐藤,30,1004352,16805010,玉子焼,フライパン,玉子焼,,1210,池本工業,23,11500,1840,500
2025-09-07,大阪,中村,30,1004373,805089,SP目玉焼,フライパン,SP目玉焼,,1212,杉野興業,6,6480,1296,1080
2025-09-09,大阪,田中,30,1004388,1905149,フライパン24cm,フライパン,フライパン,24cm,1154,加納企画,5,10125,2700,2025
2025-09-09,大阪,佐藤,30,1004391,1905148,タマゴヤキ,フライパン,タマゴヤキ,,1154,加納企画,5,8100,2160,1620
2025-09-09,大阪,加藤,30,1004397,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1154,加納企画,20,49500,11000,2475
2025-09-09,大阪,渡辺,30,1004403,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1154,加納企画,10,22500,5000,2250
2025-09-13,大阪,田中,30,1004436,2305629,Pフッソオイルポット,ポット,Pフッソオイルポット,,1154,加納企画,6,3138,1038,523
2025-09-13,大阪,鈴木,30,1004439,2305629,Pフッソオイルポット,ポット,Pフッソオイルポット,,1154,加納企画,4,2092,692,523
2025-09-13,大阪,伊藤,30,1004442,2305052,Pイタメナベ28cm,鍋,Pイタメナベ,28cm,1154,加納企画,4,5400,1080,1350
2025-09-13,大阪,佐藤,30,1004448,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1332,江崎クリニック,13,6240,650,480
2025-09-14,大阪,山本,30,1004463,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1002,水野商事,4,2116,316,529
2025-09-14,大阪,伊藤,30,1004466,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1002,水野商事,57,48450,7980,850
2025-09-14,大阪,田中,30,1004481,2305206,Pフライパン20cm,フライパン,Pフライパン,20cm,1002,水野商事,4,2492,412,623
2025-09-14,大阪,伊藤,30,1004493,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,5,5250,890,1050
2025-09-14,大阪,田中,30,1004502,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,20,11600,1000,580
2025-09-14,大阪,中村,30,1004508,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1017,沢田工業,6,3990,780,665
2025-09-14,大阪,鈴木,30,1004517,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1017,沢田工業,8,11200,1696,1400
2025-09-14,大阪,高橋,30,1004541,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1022,首藤商事,4,3480,640,870
2025-09-14,大阪,伊藤,30,1004547,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1022,首藤商事,4,2660,520,665
2025-09-14,大阪,佐藤,30,1004556,1905149,フライパン24cm,フライパン,フライパン,24cm,1022,首藤商事,4,7280,1340,1820
2025-09-14,大阪,伊藤,30,1004565,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1024,蒼井食堂,6,4410,798,735
2025-09-14,大阪,佐藤,30,1004577,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1093,山川事務所,13,6240,650,480
2025-09-14,大阪,田中,30,1004610,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1193,相馬事務所,5,7900,1420,1580
2025-09-14,大阪,山本,30,1004616,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1193,相馬事務所,4,5600,848,1400
2025-09-14,大阪,渡辺,30,1004619,805089,SP目玉焼,フライパン,SP目玉焼,,1208,藤井興業,5,5400,1080,1080
2025-09-14,大阪,小林,30,1004622,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1210,池本工業,5,11750,1850,2350
2025-09-14,大阪,佐藤,30,1004634,2305219,P玉子焼き,フライパン,P玉子焼き,,1212,杉野興業,7,2240,413,320
2025-09-16,大阪,佐藤,30,1004658,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1154,加納企画,5,6050,2750,1210
2025-09-16,大阪,高橋,30,1004661,2305629,Pフッソオイルポット,ポット,Pフッソオイルポット,,1154,加納企画,5,2615,865,523
2025-09-16,大阪,田中,30,1004667,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1154,加納企画,5,4325,775,865
2025-09-17,大阪,山本,30,1004718,15305001,鉄玉子,その他,鉄玉子,,1210,池本工業,6,2640,570,440
2025-09-17,大阪,佐藤,30,1004721,1905158,フライパン28cm,フライパン,フライパン,28cm,1210,池本工業,4,6500,1180,1625
2025-09-18,大阪,渡辺,30,1004733,16805009,いため鍋28cm,鍋,いため鍋,28cm,1153,米谷サービス,23,14835,2185,645
2025-09-18,大阪,山本,30,1004736,16805010,玉子焼,フライパン,玉子焼,,1212,杉野興業,23,11500,1840,500
2025-09-18,大阪,中村,30,1004739,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1212,杉野興業,23,10465,575,455
2025-09-21,大阪,鈴木,30,1004754,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,15,5325,900,355
2025-09-21,大阪,佐藤,30,1004763,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,13,5954,988,458
2025-09-21,大阪,高橋,30,1004781,2305219,P玉子焼き,フライパン,P玉子焼き,,1002,水野商事,39,12246,2067,314
2025-09-21,大阪,渡辺,30,1004787,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,4,4200,712,1050
2025-09-21,大阪,鈴木,30,1004802,605001,SSテンプラバットM,その他,SSテンプラバットM,,1002,水野商事,6,3120,600,520
2025-09-21,大阪,高橋,30,1004805,1905158,フライパン28cm,フライパン,フライパン,28cm,1017,沢田工業,6,9750,1770,1625
2025-09-21,大阪,伊藤,30,1004808,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1017,沢田工業,6,7800,1320,1300
2025-09-21,大阪,佐藤,30,1004811,15305001,鉄玉子,その他,鉄玉子,,1019,小杉本舗,13,5395,910,415
2025-09-21,大阪,佐藤,30,1004820,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1022,首藤商事,4,3600,800,900
2025-09-21,大阪,高橋,30,1004835,805096,SP玉子焼中,フライパン,SP玉子焼中,,1022,首藤商事,5,5750,1160,1150
2025-09-21,大阪,佐藤,30,1004847,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1024,蒼井食堂,7,6090,1120,870
2025-09-21,大阪,田中,30,1004853,1905150,フライパン26cm,フライパン,フライパン,26cm,1024,蒼井食堂,6,11676,2172,1946
2025-09-21,大阪,佐藤,30,1004856,10705005,テンプラナベ24cmF,鍋,テンプラナベ,24cmF,1024,蒼井食堂,5,12800,2300,2560
2025-09-21,大阪,佐藤,30,1004868,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1182,薬師丸本舗,5,3675,665,735
2025-09-21,大阪,鈴木,30,1004874,2305219,P玉子焼き,フライパン,P玉子焼き,,1208,藤井興業,5,1600,295,320
2025-09-21,大阪,山本,30,1004877,1905150,フライパン26cm,フライパン,フライパン,26cm,1208,藤井興業,5,9730,1810,1946
2025-09-22,大阪,渡辺,30,1004898,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1003,小沼興業,5,2755,1280,551
2025-09-22,大阪,田中,30,1004907,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1175,小宮サービス,23,17595,2645,765
2025-09-22,大阪,山本,30,1004916,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1329,野口学園,13,9945,1495,765
2025-09-22,大阪,高橋,30,1004922,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1402,井沢商事,9,8100,945,900
2025-09-22,大阪,高橋,30,1004928,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1402,井沢商事,9,6885,1035,765
2025-09-25,大阪,高橋,30,1004955,16805009,いため鍋28cm,鍋,いため鍋,28cm,1022,首藤商事,23,14835,1495,645
2025-09-27,大阪,高橋,30,1004991,2305629,Pフッソオイルポット,ポット,Pフッソオイルポット,,1154,加納企画,6,3138,1038,523
2025-09-27,大阪,田中,30,1005000,2305635,Pプラチナイタメナベ28cm,鍋,Pプラチナイタメナベ,28cm,1154,加納企画,5,9300,1875,1860
2025-09-27,大阪,鈴木,30,1005006,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1154,加納企画,6,2310,516,385
2025-09-27,大阪,山本,30,1005015,1905152,イタメナベ28cm,鍋,イタメナベ,28cm,1154,加納企画,5,12600,3360,2520
2025-09-28,大阪,田中,30,1005027,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1002,水野商事,5,2645,395,529
2025-09-28,大阪,佐藤,30,1005042,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,11,5038,836,458
2025-09-28,大阪,佐藤,30,1005054,2305644,P片手天ぷら鍋20cm,鍋,P片手天ぷら鍋,20cm,1002,水野商事,4,5580,1180,1395
2025-09-28,大阪,佐藤,30,1005075,2305218,PPいため鍋28cm,鍋,PPいため鍋,28cm,1002,水野商事,13,11492,1937,884
2025-09-28,大阪,伊藤,30,1005084,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1002,水野商事,26,9334,1560,359
2025-09-28,大阪,高橋,30,1005093,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1017,沢田工業,8,2880,520,360
2025-09-28,大阪,中村,30,1005105,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1017,沢田工業,5,7900,1420,1580
2025-09-28,大阪,中村,30,1005120,2305053,P温度計付天ぷら鍋22cm,鍋,P温度計付天ぷら鍋,22cm,1024,蒼井食堂,5,9850,1850,1970
2025-09-28,大阪,高橋,30,1005126,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1024,蒼井食堂,5,4500,1000,900
2025-09-28,大阪,渡辺,30,1005129,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1024,蒼井食堂,7,11060,1988,1580
2025-09-28,大阪,渡辺,30,1005147,12605002,半月天ぷら網33cm,その他,半月天ぷら網,33cm,1153,米谷サービス,4,2880,560,720
2025-09-28,大阪,佐藤,30,1005159,1905150,フライパン26cm,フライパン,フライパン,26cm,1182,薬師丸本舗,4,7784,1448,1946
2025-09-28,大阪,田中,30,1005168,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1208,藤井興業,4,2940,532,735
2025-09-28,大阪,田中,30,1005171,1905158,フライパン28cm,フライパン,フライパン,28cm,1208,藤井興業,5,8125,1475,1625
2025-09-28,大阪,田中,30,1005180,1905158,フライパン28cm,フライパン,フライパン,28cm,1210,池本工業,4,6500,1180,1625
2025-09-28,大阪,佐藤,30,1005186,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1212,杉野興業,6,8400,1272,1400
2025-09-29,大阪,高橋,30,1005204,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1407,田上企画,9,8100,945,900
