売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-12-24,京都,鈴木,31,1008624,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1153,米谷サービス,4,6320,1136,1580
2025-12-26,京都,佐藤,31,1008642,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1212,杉野興業,42,19320,2940,460
2025-12-26,京都,佐藤,31,1008660,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1017,沢田工業,42,19320,2940,460
2025-12-27,京都,山本,31,1008669,805090,返軽フライパン24cm,フライパン,返軽フライパン,24cm,1154,加納企画,4,7700,1400,1925
2025-12-27,京都,佐藤,31,1008678,2305636,Pプラチナミニフライパン18cm,フライパン,Pプラチナミニフライパン,18cm,1154,加納企画,5,6250,1350,1250
2025-12-27,京都,渡辺,31,1008684,2305635,Pプラチナイタメナベ28cm,鍋,Pプラチナイタメナベ,28cm,1154,加納企画,4,7440,1500,1860
2025-12-27,京都,中村,31,1008690,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1154,加納企画,5,3340,665,668
2025-12-28,京都,佐藤,31,1008723,805096,SP玉子焼中,フライパン,SP玉子焼中,,1208,藤井興業,4,4600,928,1150
2025-12-28,京都,田中,31,1008729,1905150,フライパン26cm,フライパン,フライパン,26cm,1182,薬師丸本舗,3,5838,1086,1946
2025-12-28,京都,渡辺,31,1008732,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1182,薬師丸本舗,3,4200,636,1400
2025-12-28,京都,渡辺,31,1008735,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1182,薬師丸本舗,3,3450,1470,1150
2025-12-28,京都,小林,31,1008762,12605001,鉄厚板揚げ鍋33cm,鍋,鉄厚板揚げ鍋,33cm,1024,蒼井食堂,1,2730,530,2730
2025-12-28,京都,小林,31,1008765,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1182,薬師丸本舗,3,6450,1050,2150
2025-12-28,京都,小林,31,1008780,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1017,沢田工業,4,4600,1960,1150
2025-12-28,京都,佐藤,31,1008783,805094,返軽炒めパン22cm,フライパン,返軽炒めパン,22cm,1019,小杉本舗,5,8640,1440,1728
2025-12-28,京都,渡辺,31,1008798,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1017,沢田工業,4,6320,1136,1580
2025-12-28,京都,鈴木,31,1008858,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,10,10500,1780,1050
2025-12-28,京都,鈴木,31,1008882,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1105,白鳥食堂,6,5400,630,900
2025-12-28,京都,渡辺,31,1008888,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1093,山川事務所,12,5760,600,480
2025-12-28,京都,佐藤,31,1008891,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1093,山川事務所,12,5760,1080,480
