売上日,営業所,営業担当,期,伝票番号,商品CD,商品名,大分類,中分類,小分類,得意先CD,得意先名,売上数,売上金額,粗利益,単価
2025-08-08,大阪,山本,30,1003044,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1407,田上企画,5,3825,575,765
2025-08-09,大阪,鈴木,30,1003056,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1153,米谷サービス,3,6450,1050,2150
2025-08-09,大阪,田中,30,1003080,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1182,薬師丸本舗,4,2940,532,735
2025-08-09,大阪,高橋,30,1003083,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1193,相馬事務所,4,9920,1280,2480
2025-08-13,大阪,小林,30,1003110,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1332,江崎クリニック,12,5760,600,480
2025-08-14,大阪,鈴木,30,1003116,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1002,水野商事,56,47600,7840,850
2025-08-14,大阪,田中,30,1003125,2305203,P温度計付両手天ぷら20M,鍋,P温度計付両手天ぷら,20M,1002,水野商事,4,5560,1160,1390
2025-08-14,大阪,伊藤,30,1003137,2305206,Pフライパン20cm,フライパン,Pフライパン,20cm,1002,水野商事,3,1869,309,623
2025-08-14,大阪,鈴木,30,1003167,605001,SSテンプラバットM,その他,SSテンプラバットM,,1002,水野商事,5,2600,500,520
2025-08-14,大阪,山本,30,1003170,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1017,沢田工業,5,3325,650,665
2025-08-14,大阪,伊藤,30,1003182,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1017,沢田工業,6,9480,1704,1580
2025-08-14,大阪,田中,30,1003185,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1017,沢田工業,7,9800,1484,1400
2025-08-14,大阪,山本,30,1003188,1905150,フライパン26cm,フライパン,フライパン,26cm,1017,沢田工業,7,13622,2534,1946
2025-08-14,大阪,佐藤,30,1003227,2305010,Pフライパン24cm,フライパン,Pフライパン,24cm,1024,蒼井食堂,4,5500,1000,1375
2025-08-14,大阪,高橋,30,1003239,16805007,PPフライパン24cm,フライパン,PPフライパン,24cm,1093,山川事務所,12,5760,600,480
2025-08-14,大阪,伊藤,30,1003257,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1153,米谷サービス,3,7440,960,2480
2025-08-14,大阪,伊藤,30,1003260,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1153,米谷サービス,6,9480,1704,1580
2025-08-14,大阪,伊藤,30,1003263,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1153,米谷サービス,4,8600,1400,2150
2025-08-14,大阪,鈴木,30,1003266,2305052,Pイタメナベ28cm,鍋,Pイタメナベ,28cm,1193,相馬事務所,3,3960,720,1320
2025-08-14,大阪,高橋,30,1003269,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1193,相馬事務所,4,2200,400,550
2025-08-14,大阪,渡辺,30,1003272,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1193,相馬事務所,4,6320,1136,1580
2025-08-14,大阪,鈴木,30,1003278,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1193,相馬事務所,3,4200,636,1400
2025-08-14,大阪,田中,30,1003293,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1210,池本工業,4,9920,1280,2480
2025-08-14,大阪,佐藤,30,1003296,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1212,杉野興業,5,4350,800,870
2025-08-15,大阪,小林,30,1003299,2305639,P鉄製フライパン26cm,フライパン,P鉄製フライパン,26cm,1002,水野商事,1,1050,178,1050
2025-08-15,大阪,佐藤,30,1003302,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1105,白鳥食堂,6,5400,630,900
2025-08-15,大阪,高橋,30,1003305,2805014,N玉子焼中,フライパン,N玉子焼中,,1402,井沢商事,8,5688,848,711
2025-08-15,大阪,渡辺,30,1003308,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1407,田上企画,6,4590,690,765
2025-08-15,大阪,伊藤,30,1003311,2805012,Nいため鍋20cm,鍋,Nいため鍋,20cm,1407,田上企画,4,2968,448,742
2025-08-15,大阪,高橋,30,1003314,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1407,田上企画,4,2968,448,742
2025-08-16,大阪,高橋,30,1003320,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1154,加納企画,4,4840,2200,1210
2025-08-16,大阪,鈴木,30,1003332,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1154,加納企画,4,3460,620,865
2025-08-16,大阪,小林,30,1003341,1305006,フライパンカバーセット,フライパン,フライパンカバーセット,,1210,池本工業,22,8580,1100,390
2025-08-17,大阪,佐藤,30,1003350,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1024,蒼井食堂,4,3600,800,900
2025-08-17,大阪,小林,30,1003353,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1024,蒼井食堂,6,3990,780,665
2025-08-17,大阪,田中,30,1003362,805100,SPフライパン22cm,フライパン,SPフライパン,22cm,1024,蒼井食堂,5,6500,1100,1300
2025-08-17,大阪,伊藤,30,1003365,1905150,フライパン26cm,フライパン,フライパン,26cm,1024,蒼井食堂,4,7784,1448,1946
2025-08-17,大阪,伊藤,30,1003386,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1212,杉野興業,4,9400,1480,2350
2025-08-18,大阪,田中,30,1003389,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1022,首藤商事,22,10120,1540,460
2025-08-20,大阪,小林,30,1003404,15305001,鉄玉子,その他,鉄玉子,,1136,前川サービス,30,13200,2850,440
2025-08-21,大阪,中村,30,1003413,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,12,5496,912,458
2025-08-21,大阪,渡辺,30,1003416,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,14,4970,840,355
2025-08-21,大阪,鈴木,30,1003422,2305203,P温度計付両手天ぷら20M,鍋,P温度計付両手天ぷら,20M,1002,水野商事,6,8340,1740,1390
2025-08-21,大阪,伊藤,30,1003428,2305218,PPいため鍋28cm,鍋,PPいため鍋,28cm,1002,水野商事,6,5304,894,884
2025-08-21,大阪,高橋,30,1003434,2305641,P鉄製深型フライパン24cm,フライパン,P鉄製深型フライパン,24cm,1002,水野商事,3,3540,603,1180
2025-08-21,大阪,高橋,30,1003452,2305013,Pフライパン26cm,フライパン,Pフライパン,26cm,1002,水野商事,19,15200,2660,800
2025-08-21,大阪,佐藤,30,1003467,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1022,首藤商事,4,2660,520,665
2025-08-21,大阪,佐藤,30,1003470,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1022,首藤商事,3,2610,480,870
2025-08-21,大阪,高橋,30,1003491,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1022,首藤商事,3,2700,600,900
2025-08-21,大阪,伊藤,30,1003494,1905149,フライパン24cm,フライパン,フライパン,24cm,1022,首藤商事,3,5460,1005,1820
2025-08-21,大阪,佐藤,30,1003497,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1022,首藤商事,6,9480,1704,1580
2025-08-21,大阪,田中,30,1003500,605001,SSテンプラバットM,その他,SSテンプラバットM,,1022,首藤商事,4,3120,1440,780
2025-08-21,大阪,田中,30,1003503,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1024,蒼井食堂,10,21500,3500,2150
2025-08-21,大阪,伊藤,30,1003506,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1024,蒼井食堂,6,5220,960,870
2025-08-21,大阪,鈴木,30,1003509,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1024,蒼井食堂,5,3675,665,735
2025-08-21,大阪,伊藤,30,1003512,10705005,テンプラナベ24cmF,鍋,テンプラナベ,24cmF,1024,蒼井食堂,4,10240,1840,2560
2025-08-21,大阪,鈴木,30,1003518,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1024,蒼井食堂,3,7050,1110,2350
2025-08-21,大阪,鈴木,30,1003530,2305219,P玉子焼き,フライパン,P玉子焼き,,1208,藤井興業,4,1280,236,320
2025-08-21,大阪,高橋,30,1003545,16805010,玉子焼,フライパン,玉子焼,,1212,杉野興業,22,11000,1760,500
2025-08-21,大阪,渡辺,30,1003548,3005017,食彩鍋22cm,鍋,食彩鍋,22cm,1212,杉野興業,4,8600,1400,2150
2025-08-22,大阪,山本,30,1003566,2805011,Nフライパン26cm,フライパン,Nフライパン,26cm,1175,小宮サービス,22,16830,2530,765
2025-08-22,大阪,山本,30,1003572,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1175,小宮サービス,22,16324,2464,742
2025-08-22,大阪,田中,30,1003587,2805012,Nいため鍋20cm,鍋,Nいため鍋,20cm,1402,井沢商事,8,5936,896,742
2025-08-22,大阪,渡辺,30,1003590,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1407,田上企画,6,4452,672,742
2025-08-24,大阪,高橋,30,1003602,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1153,米谷サービス,4,6320,1136,1580
2025-08-24,大阪,田中,30,1003611,805097,SPいため鍋28cm,鍋,SPいため鍋,28cm,1212,杉野興業,4,7000,1168,1750
2025-08-25,大阪,高橋,30,1003617,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1024,蒼井食堂,22,10120,1540,460
2025-08-26,大阪,中村,30,1003620,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1017,沢田工業,42,19320,2940,460
2025-08-26,大阪,伊藤,30,1003632,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1153,米谷サービス,22,10120,1540,460
2025-08-27,大阪,高橋,30,1003662,2305030,Pクロームテンプラバット,その他,Pクロームテンプラバット,,1154,加納企画,5,1925,430,385
2025-08-27,大阪,田中,30,1003671,805091,返軽フライパン26cm,フライパン,返軽フライパン,26cm,1154,加納企画,4,8360,1520,2090
2025-08-27,大阪,佐藤,30,1003674,1905152,イタメナベ28cm,鍋,イタメナベ,28cm,1154,加納企画,4,10080,2688,2520
2025-08-28,大阪,渡辺,30,1003686,2305061,Pオイルポット1.6L,ポット,Pオイルポット,1.6L,1002,水野商事,7,6993,1113,999
2025-08-28,大阪,伊藤,30,1003692,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,10,4580,760,458
2025-08-28,大阪,鈴木,30,1003695,2305210,P目玉焼きカバー16-18cm,その他,P目玉焼きカバー,16-18cm,1002,水野商事,4,2116,316,529
2025-08-28,大阪,佐藤,30,1003698,2305216,Qフライパン24cm,フライパン,Qフライパン,24cm,1002,水野商事,3,1932,327,644
2025-08-28,大阪,高橋,30,1003740,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,11,6380,550,580
2025-08-28,大阪,小林,30,1003758,1905158,フライパン28cm,フライパン,フライパン,28cm,1017,沢田工業,5,8125,1475,1625
2025-08-28,大阪,中村,30,1003770,805089,SP目玉焼,フライパン,SP目玉焼,,1017,沢田工業,7,7560,1512,1080
2025-08-28,大阪,鈴木,30,1003788,12605001,鉄厚板揚げ鍋33cm,鍋,鉄厚板揚げ鍋,33cm,1024,蒼井食堂,1,2730,530,2730
2025-08-28,大阪,伊藤,30,1003794,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1024,蒼井食堂,6,9480,1704,1580
2025-08-28,大阪,山本,30,1003800,3005018,食彩鍋24cm,鍋,食彩鍋,24cm,1024,蒼井食堂,4,9400,1480,2350
2025-08-28,大阪,佐藤,30,1003818,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1182,薬師丸本舗,4,6320,1136,1580
2025-08-28,大阪,鈴木,30,1003824,805099,SPフライパン24cm,フライパン,SPフライパン,24cm,1182,薬師丸本舗,3,4200,636,1400
2025-08-28,大阪,佐藤,30,1003833,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1208,藤井興業,3,2205,399,735
2025-08-28,大阪,伊藤,30,1003836,805096,SP玉子焼中,フライパン,SP玉子焼中,,1208,藤井興業,4,4600,928,1150
2025-08-29,大阪,佐藤,30,1003854,2805013,Nいため鍋28cm,鍋,Nいため鍋,28cm,1105,白鳥食堂,6,5400,630,900
2025-08-29,大阪,鈴木,30,1003860,2805010,Nフライパン24cm,フライパン,Nフライパン,24cm,1407,田上企画,7,5194,784,742
2025-08-31,大阪,鈴木,30,1003878,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1002,水野商事,48,17040,2880,355
2025-08-31,大阪,鈴木,30,1003890,2305217,Qフライパン26cm,フライパン,Qフライパン,26cm,1002,水野商事,19,13756,2318,724
2025-08-31,大阪,伊藤,30,1003911,2305219,P玉子焼き,フライパン,P玉子焼き,,1002,水野商事,32,10048,1696,314
2025-08-31,大阪,佐藤,30,1003935,16805006,温度計付天ぷら鍋21cm,鍋,温度計付天ぷら鍋,21cm,1002,水野商事,23,13340,2070,580
2025-08-31,大阪,鈴木,30,1003944,2305207,P中華お玉,お玉,P中華お玉,,1002,水野商事,20,9160,1520,458
2025-08-31,大阪,鈴木,30,1003962,1905158,フライパン28cm,フライパン,フライパン,28cm,1017,沢田工業,6,9750,1770,1625
2025-08-31,大阪,佐藤,30,1003971,1905150,フライパン26cm,フライパン,フライパン,26cm,1017,沢田工業,6,11676,2172,1946
2025-08-31,大阪,伊藤,30,1003998,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1023,寺田企画,5,4350,800,870
2025-08-31,大阪,山本,30,1004004,2305052,Pイタメナベ28cm,鍋,Pイタメナベ,28cm,1024,蒼井食堂,6,7920,1440,1320
2025-08-31,大阪,山本,30,1004007,2305219,P玉子焼き,フライパン,P玉子焼き,,1024,蒼井食堂,6,1920,354,320
2025-08-31,大阪,山本,30,1004028,16805008,PPフライパン26cm,フライパン,PPフライパン,26cm,1024,蒼井食堂,23,10580,1610,460
2025-08-31,大阪,高橋,30,1004034,16805009,いため鍋28cm,鍋,いため鍋,28cm,1024,蒼井食堂,23,14835,2185,645
2025-08-31,大阪,高橋,30,1004040,1905158,フライパン28cm,フライパン,フライパン,28cm,1024,蒼井食堂,5,8125,1475,1625
2025-08-31,大阪,中村,30,1004046,3005019,食彩鍋26cm,鍋,食彩鍋,26cm,1024,蒼井食堂,10,24800,1600,2480
2025-08-31,大阪,高橋,30,1004058,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1153,米谷サービス,5,4500,1000,900
2025-08-31,大阪,小林,30,1004064,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1153,米谷サービス,5,7900,1420,1580
2025-08-31,大阪,伊藤,30,1004070,2305052,Pイタメナベ28cm,鍋,Pイタメナベ,28cm,1182,薬師丸本舗,5,6600,1200,1320
2025-08-31,大阪,佐藤,30,1004073,2305200,Pオイルポット1.2L,ポット,Pオイルポット,1.2L,1182,薬師丸本舗,5,1800,325,360
2025-08-31,大阪,高橋,30,1004076,2305204,P蓋付き片手天ぷら鍋16cm,鍋,P蓋付き片手天ぷら鍋,16cm,1193,相馬事務所,1,870,160,870
2025-08-31,大阪,加藤,30,1004085,2305060,Pカセットコンロ用オイルプレート,プレート,Pカセットコンロ用オイルプレート,,1193,相馬事務所,4,3120,336,780
2025-08-31,大阪,高橋,30,1004106,15305001,鉄玉子,その他,鉄玉子,,1210,池本工業,6,2640,570,440
2025-08-31,大阪,高橋,30,1004109,2305631,P両手天ぷら20cm,鍋,P両手天ぷら,20cm,1210,池本工業,5,4500,1000,900
2025-08-31,大阪,佐藤,30,1004121,805098,SPフライパン26cm,フライパン,SPフライパン,26cm,1212,杉野興業,7,11060,1988,1580
